INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGS,P1Q2BIO,P1Q2COS,P1Q2ENS,P1Q2ENG,P1Q2MAT,P1Q2MED,P1Q2PHS,P1Q2PSY,P1Q2SOS,P1Q2OS,P1Q4,P1Q5,P1Q6BX,P1Q6,P1Q10BX,P1Q10AGS,P1Q10BIO,P1Q10COS,P1Q10ENS,P1Q10ENG,P1Q10MAT,P1Q10MED,P1Q10PHS,P1Q10PSY,P1Q10SOS,P1Q10OS,P1Q12BX,P1Q12,P1Q13BX,P1Q13,P1Q14FED1,P1Q14FED2,P1Q14STA1,P1Q14STA2,P1Q14OS1,P1Q14OS2,P1Q14T1,P1Q14T2,P1Q15BX,P1Q15AGS,P1Q15BIO,P1Q15COS,P1Q15ENS,P1Q15ENG,P1Q15MAT,P1Q15MED,P1Q15PHS,P1Q15PSY,P1Q15SOS,P1Q15OS,P1Q17BX,P1Q17,P1Q18BX,P1Q18AGS1,P1Q18AGS2,P1Q18BIO1,P1Q18BIO2,P1Q18COS1,P1Q18COS2,P1Q18ENS1,P1Q18ENS2,P1Q18ENG1,P1Q18ENG2,P1Q18MAT1,P1Q18MAT2,P1Q18MED1,P1Q18MED2,P1Q18PHS1,P1Q18PHS2,P1Q18PSY1,P1Q18PSY2,P1Q18SOS1,P1Q18SOS2,P1Q18OS1,P1Q18OS2,P1Q20BX,P1Q20_1,P1Q20_2,P1Q21BX,P1Q21AGS1,P1Q21AGS2,P1Q21BIO1,P1Q21BIO2,P1Q21COS1,P1Q21COS2,P1Q21ENS1,P1Q21ENS2,P1Q21ENG1,P1Q21ENG2,P1Q21MAT1,P1Q21MAT2,P1Q21MED1,P1Q21MED2,P1Q21PHS1,P1Q21PHS2,P1Q21PSY1,P1Q21PSY2,P1Q21SOS1,P1Q21SOS2,P1Q21OS1,P1Q21OS2,P1Q23BX,P1Q23_1,P1Q23_2,P1Q24BX,P1Q24AGS1,P1Q24AGS2,P1Q24BIO1,P1Q24BIO2,P1Q24COS1,P1Q24COS2,P1Q24ENS1,P1Q24ENS2,P1Q24ENG1,P1Q24ENG2,P1Q24MAT1,P1Q24MAT2,P1Q24MED1,P1Q24MED2,P1Q24PHS1,P1Q24PHS2,P1Q24PSY1,P1Q24PSY2,P1Q24SOS1,P1Q24SOS2,P1Q24OS1,P1Q24OS2,P1Q26BX,P1Q26_1,P1Q26_2
29297,Morehouse School of Medicine,GA,1,2,1,1,0,0,3,,1,33317,0,0,,1,1,0,1,1,1,2,1,1,0,68060,0,0,0,0,15569,0,1850,0,0,5494,3800,0,68060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,3498717,S,0,S,841390,S,4340107,0,0,1750000,0,0,0,0,0,0,0,0,0,0,1750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30114,California State University-Monterey Bay,CA,2,1,1,0,0,0,4,,1,3002,0,0,,1,1,1,0,0,1,0,0,0,1094,2735,400,4376,0,200,0,2735,0,430,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
31020,University of Maryland Biotechnology Institute,MD,1,1,1,0,0,0,3,,1,48278,0,0,,1,1,1,1,1,1,1,0,1,36402,156610,675,2850,4348,0,52501,0,0,0,0,3854,8200,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,50245000,S,0,S,50245000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
32064,The Texas A & M University System Health Science Center - Baylor College of Dentistry,TX,1,1,1,0,0,0,3,,9,64170,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32553,Florida Gulf Coast University,FL,2,1,1,0,0,0,3,,1,1407,0,0,,1,1,1,1,1,1,0,0,0,1427,2859,0,2528,0,0,0,0,0,0,184,0,100,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,24200000,60000,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
99401,McLaughlin Research Institute for Biomedical Science,MT,,,2,0,1,1,4,0,1,,7,3235220,1,1,1,0,1,0,1,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
130301,Tufts-New England Medical Center,MA,,,2,0,0,0,1,1,1,,111,40960035,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,191798,0,0,0,0,6839,78410,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
149201,Spartanburg Regional Medical Center,SC,,,2,0,1,1,3,1,2,,1,1963619,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,2500,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
213401,Center for Applied Linguistics,DC,,,2,0,0,0,3,0,2,,1,1474183,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6900,0,0,6900,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
218602,Henry Ford Health System,MI,,,2,0,0,0,2,1,1,,57,25816239,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,257227,0,0,0,0,16864,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,435000,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,13000000,0,0,0,0,0,0,0,0,0,0,0,1,S,S
249301,Riverside Research Institute,NY,,,2,0,0,0,1,0,1,,7,2601581,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
256502,American Dental Association Foundation,IL,,,2,0,0,0,2,0,1,,5,1094070,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10890,0,0,0,0,200,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
285001,American Institutes for Research,DC,,,2,0,0,0,3,0,1,,4,3160467,1,1,0,0,0,1,1,0,0,0,0,0,5000,0,0,0,0,0,0,235000,0,0,240000,1,S,0,0,0,250000,0,0,0,0,0,0,1250000,0,1,S,1,0,0,S,0,S,1500000,S,1500000,S,0,0,0,0,0,0,0,0,0,0,925000,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
345802,American Psychiatric Institute for Research and Education,VA,,,2,0,0,0,3,0,1,,3,1058117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6596,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
397101,American Type Culture Collection,VA,,,2,0,0,0,3,0,1,,6,37983927,1,1,1,1,1,1,1,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,22000,1,S,0,0,400000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,400000,S,400000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,1500000,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
478001,Boston Biomedical Research Institute,MA,,,2,0,0,0,1,0,1,,28,12340268,1,1,1,0,1,0,0,0,0,0,0,34650,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
491702,Arkansas Children's Hospital Research Institute,AR,,,2,0,1,1,3,0,1,,10,3115255,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,111973,0,0,0,0,5695,23148,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,17000000,S,17000000,0,0,0,0,0,0,0,1400000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,0,0,1,S,S
615001,Children's Hospital Medical Center (Cincinnati),OH,,,2,0,0,0,2,1,1,,191,73784037,1,1,1,1,1,1,1,1,0,1,0,126166,0,0,0,0,229552,0,5886,0,0,17079,2800,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,56000000,S,56000000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,560000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
679302,Lovelace Biomedical and Environmental Research Institute,NM,,,2,0,1,1,4,0,1,,16,7301283,1,1,1,0,0,0,1,0,0,1,0,427000,0,0,0,0,0,0,0,0,0,10000,0,1,S,0,0,1500000,0,0,0,0,0,0,0,0,0,1,S,0,1,0,3600000,0,0,1500000,0,1500000,3600000,0,0,700000,0,0,0,0,0,0,0,0,0,1,S,0,0,0,2500000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
685901,Battelle Memorial Institute,OH,,,2,0,0,0,2,0,1,,14,60970022,1,1,1,0,1,1,1,0,0,0,3274,342562,25640,51774,87838,17285,75420,845924,0,0,0,0,2000,1,S,0,0,250000,0,0,250000,0,0,500000,0,0,0,1,S,0,4,0,0,0,0,1000000,38100000,1000000,38100000,0,0,500000,250000,0,750000,0,0,500000,0,0,0,1,S,0,0,0,5300000,20000,2300000,2500,0,0,5000000,15000,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
685902,Battelle Centers/Public Health Research and Evaluation,WA,,,2,0,0,0,4,0,1,,8,4110175,1,0,0,0,0,1,1,0,0,0,0,2500,0,0,0,0,0,0,1350,18188,0,0,22038,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
751701,Cooper Institute,TX,,,2,0,0,0,3,0,2,,10,5211025,1,2,1,0,1,1,1,0,0,1,0,0,609,0,0,0,4092,0,0,0,0,4092,2402,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
758101,Beth Israel Deaconess Medical Center,MA,,,2,0,0,0,1,1,1,,322,114564223,1,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,393170,0,0,0,0,38531,173682,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,2185000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
760001,Beth Israel Medical Center (New York),NY,,,2,0,0,0,1,1,1,,7,4849897,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2671,0,1575,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,400000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
838205,Biomedical Research Institute,MD,,,2,0,0,0,3,0,2,,2,1040953,1,1,1,0,1,1,1,0,0,0,0,46000,0,0,0,0,0,0,0,0,0,0,25000,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
861001,Fred Hutchinson Cancer Research Center,WA,,,2,0,0,0,4,0,1,,241,207279839,1,1,1,0,1,1,1,2,0,1,0,201437,0,0,0,0,130868,0,0,0,225881,33957,80334,1,S,0,0,898685,0,0,0,0,269908,0,0,0,0,1,S,1,0,133000,S,0,S,1035593,S,1168593,S,0,0,5000000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
962701,IIT Research Institute,IL,,,2,0,0,0,2,0,1,,12,5255995,1,1,1,0,0,1,1,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,30000,1,S,0,0,1900000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,1900000,S,1900000,S,0,0,2300000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
968001,Bronx-Lebanon Hospital Center,NY,,,2,0,0,0,1,1,2,,2,1503740,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7000,0,0,0,0,2500,2500,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1000085,"Ordway Research Institute, Inc.",NY,,,2,0,0,0,1,0,1,,8,2557535,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,50135,0,0,0,0,0,50135,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,2000000,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,63000,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1000175,"Swedish Medical Center, First Hill",WA,,,2,0,0,0,4,1,1,,5,1605879,1,1,1,0,0,1,1,0,0,1,0,4176,0,0,0,0,20438,0,0,0,0,16782,1735,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,1550000,13932,0,0,0,0,0,0,0,0,2349266,14500,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1000264,"Frontier Science and Technology Research Foundation, Inc.",NY,,,2,0,0,0,1,0,1,,1,2764934,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32000,32000,32000,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1000436,J. Craig Venter Institute,MD,,,2,0,0,0,3,0,1,,1,1032312,1,1,1,0,1,1,1,0,0,0,0,81045,3500,0,0,0,0,0,0,0,0,0,84545,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,300000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1043101,"Butler Hospital (Providence, RI)",RI,,,2,0,0,1,1,1,1,,14,3902919,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,18844,0,0,0,0,1477,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1043401,Northern California Cancer Center,CA,,,2,0,0,0,4,0,1,,6,7000543,1,1,1,0,0,1,1,0,0,0,0,7569,0,0,0,0,0,0,0,0,0,0,7569,1,S,0,0,311676,0,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,311676,S,311676,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1080401,Brigham and Women's Hospital,MA,,,2,0,0,0,1,1,1,,535,231412376,1,1,1,1,1,1,1,1,0,1,0,84433,0,0,0,0,555096,3051,0,8451,38694,22929,444192,1,S,0,0,0,0,0,0,0,16187355,0,0,0,0,1,S,1,0,0,S,0,S,16187355,S,16187355,S,0,0,0,0,0,0,0,1494000,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1089401,Greenwood Genetic Center,SC,,,2,0,1,1,3,0,2,,2,1750752,1,1,1,0,1,1,1,0,0,0,0,0,370,0,0,0,12000,0,0,0,0,0,700,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,5000000,20000,0,0,0,0,0,0,0,0,7000000,30000,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1116301,Seattle Biomedical Research Institute,WA,,,2,0,0,0,4,0,1,,25,10360826,1,1,1,0,1,1,1,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,32380,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,6550000,S,6550000,0,0,280000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
1166601,Carnegie Institution of Washington,DC,,,2,0,0,0,3,0,1,,8,1651882,1,1,1,0,1,0,1,1,0,0,0,78368,0,34783,0,0,0,30040,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,360049,S,360049,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
