YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,biomed_type_code,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2008,biomed_tot,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q9Box,P1Q9AGR,P1Q9BIO,P1Q9COS,P1Q9ENG,P1Q9HLTH,P1Q9MATH,P1Q9PHY1,P1Q9PHY2,P1Q9PSY,P1Q9SOC,P1Q9OTH,P1Q11Box,P1Q11,P1Q12Box,P1Q12,P1Q13A1,P1Q13B1,P1Q13C1,P1Q13TOT1,P1Q13A2,P1Q13B2,P1Q13C2,P1Q13TOT2,P1Q14Box,P1Q14AGR,P1Q14BIO,P1Q14COS,P1Q14ENG,P1Q14HLTH,P1Q14MATH,P1Q14PHY1,P1Q14PHY2,P1Q14PSY,P1Q14SOC,P1Q14OTH,P1Q16Box,P1Q16,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q19Box,P1Q19A,P1Q19B,P1Q20Box,P1q20AGR_1,P1q20BIO_1,P1q20COS_1,P1q20ENG_1,P1q20HLTH_1,P1q20MATH_1,P1q20PHY1_1,P1q20PHY2_1,P1q20PSY_1,P1q20SOC_1,P1q20OTH_1,P1q20AGR_2,P1q20BIO_2,P1q20COS_2,P1q20ENG_2,P1q20HLTH_2,P1q20MATH_2,P1q20PHY1_2,P1q20PHY2_2,P1q20PSY_2,P1q20SOC_2,P1q20OTH_2,P1Q22Box,P1Q22A,P1Q22B,P1Q23Box,P1Q23AGR_1,P1Q23BIO_1,P1Q23COS_1,P1Q23ENG_1,P1Q23HLTH_1,P1Q23MATH_1,P1Q23PHY1_1,P1Q23PHY2_1,P1Q23PSY_1,P1Q23SOC_1,P1Q23OTH_1,P1Q23AGR_2,P1Q23BIO_2,P1Q23COS_2,P1Q23ENG_2,P1Q23HLTH_2,P1Q23MATH_2,P1Q23PHY1_2,P1Q23PHY2_2,P1Q23PSY_2,P1Q23SOC_2,P1Q23OTH_2,P1Q25Box,P1Q25A,P1Q25B
2009,1377,University of Wisconsin-Milwaukee,Y,003896,1,.,WI,1,1,0,0,0,0,0,0,1,41285,.,1,1,1,1,1,1,0,0,1,0,0,1,72471,1,8134,1,86561,1,40502,1,4202,1,106050,1,62143,1,24180,1,28563,0,0,7500,0,S,1,0,0,0,2780000,300000,0,300000,1570000,0,0,0,0,S,0,0,0,1550000,3400000,4950000,S,S,S,S,1,0,0,0,2135000,500000,0,535000,5080000,250000,0,0,0,S,1,12248296,19254572,0,15673760,0,0,6481204,51128822,0,0,0,11526,20119,0,16568,0,0,6099,62959,0,0,0,0,S,S,1,0,0,0,2900000,38400000,0,0,3140000,0,0,0,0,0,0,18300000,61700000,0,0,0,0,0,0,0,S,S,1,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,76000000,0,0,0,0,0,0,0,0,S,S
2009,1379,University of Wisconsin-La Crosse,Y,003919,1,.,WI,2,1,0,0,0,0,0,0,1,2949,.,1,1,1,1,1,1,0,0,0,0,0,1,19760,1,1380,0,0,1,5100,1,440,1,900,1,6850,1,2210,1,11460,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1381,University of Wyoming,Y,003932,1,.,WY,1,1,0,0,0,0,1,1,4,74720,.,1,1,1,1,1,1,1,0,0,1,84812,1,163114,1,1383,1,60391,1,37787,1,10440,1,41137,1,45685,1,6840,1,8937,1,16345,0,0,S,1,437669,0,0,365425,0,0,0,0,0,0,0,0,S,0,0,0,803094,0,803094,S,S,S,S,1,1032000,3750000,0,1880000,2350000,0,10700000,0,0,0,0,0,S,1,0,20000000,0,0,0,0,87580640,0,0,0,0,0,32000,0,0,0,0,78000,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1382,University of Guam,Y,003935,1,.,GU,2,1,0,0,0,0,0,0,5,6106,.,1,1,1,0,0,1,0,0,0,1,12000,1,9197,1,2660,1,390,1,4960,1,800,1,1433,1,1580,1,750,1,1600,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,1123850,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0,0,750000,250000,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,750000,500000,0,0,0,0,0,750000,500000,0,0,S,S
2009,1383,University of Puerto Rico-Mayaguez Campus,Y,003944,1,.,PR,1,1,0,0,0,0,1,1,5,20763,.,1,1,1,1,2,1,1,0,0,1,323390,1,17658,1,7800,1,55428,1,226,1,1635,1,67567,1,45583,0,0,1,1532,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1384,University of Puerto Rico-Medical Sciences Campus,Y,003945,1,.,PR,1,1,0,1,0,1,1,1,5,35570,.,1,1,1,1,0,1,1,1,1,0,0,1,318496,0,0,0,0,1,73028,0,0,0,0,0,0,0,0,0,0,0,0,3500,1,64036,1,0,0,0,0,356484,0,0,0,0,0,0,1,356484,1,1,0,0,356484,356484,0,0,353184,353184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1385,University of Central Florida,Y,003954,1,.,FL,1,1,0,0,0,0,0,0,3,108067,.,1,1,2,2,1,2,0,0,0,1,5664,1,60060,1,2639,1,57714,1,305,1,3040,0,0,1,10155,1,11465,1,2987,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,3,S,S,S,S,0,21382461,180861923,202244384,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1386,University of West Florida,Y,003955,1,.,FL,2,1,0,0,0,0,0,0,3,4337,.,1,1,0,1,0,0,0,0,0,1,9618,1,8709,0,0,0,0,1,581,0,0,0,0,1,3843,1,3284,1,7056,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,12000000,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1387,"Teachers College, Columbia University",Y,003979,1,.,NY,1,2,0,0,0,0,0,0,2,15198,.,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7000,1,4000,0,0,0,0,1,20000,1,2000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1388,City University of New York Graduate Center,Y,004063,1,.,NY,1,1,0,0,0,0,0,0,2,6579,.,1,0,1,0,0,1,0,0,0,0,0,1,1000,1,4000,0,0,1,1000,1,4000,1,500,1,1000,1,9000,1,5000,1,15000,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1389,University of Colorado at Denver and Health Sciences Center,Y,004508,1,.,CO,1,1,0,1,0,1,0,0,4,266525,.,1,1,1,1,1,1,1,1,1,0,0,1,201562,0,0,1,8844,1,536498,1,3900,0,0,1,6526,1,5100,1,5900,0,0,51528,1,669114,1,0,4479685,0,289956,20654678,0,0,0,0,0,0,1,14770693,1,1,6903919,1584963,16935437,25424319,0,0,59480000,59480000,1,0,0,0,0,769000,0,0,0,0,0,0,1,769000,1,0,0,0,0,37721000,0,0,0,0,0,0,0,0,0,0,59280,0,0,0,0,0,0,1,37271000,59280,1,0,2973000,0,0,4460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4100000,0,1,0,13355000,0,0,20032639,0,0,0,14776000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14979983,0
2009,1390,University of Colorado at Colorado Springs,Y,004509,1,.,CO,1,1,0,0,0,0,0,0,4,7908,.,1,1,1,1,1,1,0,0,0,0,0,1,6231,0,0,1,11226,1,5683,0,0,0,0,1,4157,1,4960,1,1289,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,17085437,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,22700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,14570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1391,Hampshire College,Y,004661,1,.,MA,3,2,0,0,0,0,0,0,2,1015,.,1,1,1,1,0,1,0,0,0,1,925,1,2060,1,694,0,0,0,0,0,0,1,112,1,2304,1,403,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,401700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1392,City University of New York York College,Y,004759,1,.,NY,3,1,0,0,0,0,0,0,2,2210,.,1,1,1,1,0,1,0,0,0,0,0,1,12454,0,0,0,0,0,0,0,0,1,4472,1,15302,1,614,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1393,Oregon Health and Science University,Y,004882,1,.,OR,1,1,0,1,0,1,0,0,4,301396,.,1,1,1,1,1,1,1,1,1,0,0,1,232008,0,0,1,44383,1,493400,0,0,0,0,0,0,0,0,0,0,0,0,12484,1,360988,1,0,24600000,0,0,13700000,0,0,0,0,0,0,1,1400000,1,1,330000,0,37970000,38300000,991000,0,1097000,2088000,1,0,18700000,0,0,43200000,0,0,0,0,0,0,1,26600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1300000,0,0,5700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1394,Baylor College of Medicine,Y,004949,1,.,TX,1,2,0,1,0,1,0,0,3,449301,.,1,1,1,1,1,1,1,1,1,0,0,1,819354,0,0,0,0,1,187584,0,0,0,0,0,0,0,0,0,0,0,0,147610,1,1006938,1,0,559553,0,0,0,0,0,0,0,0,0,1,559553,0,0,0,0,559553,559553,S,S,S,S,1,0,8000000,0,0,0,0,0,0,0,0,0,1,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1395,University of Texas Medical Branch at Galveston,Y,004952,1,.,TX,1,1,0,1,0,1,0,0,3,180026,.,1,1,0,1,1,1,1,1,1,0,0,1,344161,0,0,1,5540,1,127570,0,0,0,0,0,0,0,0,0,0,0,0,39269,1,471880,1,0,10530000,0,0,16129278,0,0,0,0,0,0,1,26659278,0,0,0,0,26659278,26659278,S,S,S,S,1,0,86373735,0,0,50400000,0,0,0,0,0,0,1,136773735,1,0,90000000,0,0,0,0,0,0,0,0,0,0,83000,0,0,0,0,0,0,0,0,0,1,90000000,83000,1,0,817893,0,0,298365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1116258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1398,University of Nebraska Medical Center,Y,006895,1,.,NE,1,1,0,1,0,1,1,1,1,112887,.,1,1,0,1,1,1,1,1,1,0,0,1,223372,0,0,0,0,1,335059,0,0,0,0,0,0,0,0,0,0,0,0,2294,1,558431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,S,S,S,S,700000,0,1787000,2487000,1,0,7208000,0,0,10811000,0,0,0,0,0,0,1,18019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1399,City University of New York Herbert H. Lehman College,Y,007022,1,.,NY,2,1,0,0,0,0,0,0,2,3498,.,1,1,0,0,0,1,0,0,0,1,6567,1,10229,1,1347,0,0,1,1139,1,881,1,765,1,2852,1,2902,1,1130,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,76780615,0,76780615,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,27780302,4280875,0,4429775,0,3476815,1075400,11626112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1400,Mount Sinai School of Medicine,Y,007026,1,.,NY,1,2,0,1,0,1,0,0,2,296380,.,1,1,1,1,1,1,1,1,1,0,0,1,520502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84000,1,520502,1,0,27000000,0,0,0,0,0,0,0,0,0,1,27000000,1,1,0,0,27000000,27000000,0,0,267840000,267840000,1,0,30000000,0,0,0,0,0,0,0,0,0,1,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1401,University of Puerto Rico-Rio Piedras Campus,Y,007108,1,.,PR,1,1,0,0,0,0,1,1,5,22662,.,1,1,1,1,0,1,1,0,1,1,2943,1,50436,1,4166,0,0,0,0,1,3408,1,2000,1,52673,1,20266,1,16092,0,0,9543,0,S,1,0,720000,0,0,0,0,0,0,0,0,0,0,S,1,1,0,0,720000,720000,4000000,0,56000000,60000000,1,0,27600000,3000000,0,0,0,0,5800000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,600000,0,0,0,0,0,0,0,0,0,0,27000000,3000000,0,0,0,5800000,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1402,State University of New York College at Old Westbury,Y,007109,1,.,NY,3,1,0,0,0,0,0,0,2,1443,.,1,1,1,0,0,1,0,0,0,0,0,1,8379,0,0,0,0,0,0,0,0,0,0,1,9279,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1404,California State University-Bakersfield,Y,007993,1,.,CA,2,1,0,0,0,0,0,0,4,1873,.,1,1,1,1,0,1,0,0,0,1,2800,1,6400,1,3200,1,400,1,1400,1,1840,1,1200,1,1600,1,1500,0,0,0,0,0,0,S,1,0,450000,325000,0,0,0,250000,0,0,0,0,0,S,1,2,325000,700000,0,1025000,260000,950000,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,S,S
2009,1405,University of Tennessee,Y,008051,1,.,TN,1,1,0,1,0,1,1,0,3,242425,.,1,1,1,1,1,1,1,1,1,1,1223839,1,119361,1,34910,1,199643,1,160387,1,2409,1,15776,1,40112,1,5433,1,51894,0,0,11684,1,194278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1406,Medical College of Wisconsin,Y,008296,1,.,WI,1,2,0,1,0,1,0,0,1,165529,.,1,1,1,1,1,1,1,1,1,0,0,1,485350,0,0,0,0,1,13078,0,0,0,0,0,0,1,18715,0,0,0,0,3899,1,386227,1,0,16710855,0,0,0,0,0,0,0,0,0,1,16710855,0,0,0,0,16710855,16710855,S,S,S,S,1,0,4415925,0,0,0,0,0,0,0,0,0,1,4415925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1407,"Auburn University, All Campuses",Y,008695,1,.,AL,1,1,0,0,0,0,1,0,3,146984,.,1,1,1,1,0,1,0,0,2,1,168676,1,25188,0,0,1,135758,1,47440,1,201,1,1334,1,29371,1,2728,1,1254,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,2,S,S,S,S,20787787,0,11908860,32696647,1,0,0,0,0,0,0,0,341411,0,0,0,0,S,1,1036881,2120000,0,5040450,8800000,0,0,0,0,0,0,5040,13034,0,14175,36400,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,5350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1408,"University of Connecticut, All Campuses",Y,008718,1,.,CT,1,1,0,1,0,1,0,0,2,225904,.,1,1,1,1,1,1,1,1,1,1,104839,1,236202,1,7054,1,112581,1,161650,1,3549,1,45742,1,47522,1,28201,1,20586,0,0,5524,1,251566,1,0,0,0,0,51565000,0,0,0,949700,0,0,1,45000000,0,0,0,52514700,0,52514700,S,S,S,S,1,2524700,7900000,0,0,0,0,0,0,0,0,0,1,7900000,1,0,0,0,0,799500,0,0,0,10236000,2711000,0,0,0,0,0,900,0,0,0,1900,4500,0,1,0,0,1,0,67709000,0,24665000,1022000,0,1147000,0,0,0,0,817000,4802000,0,877000,338000,0,356000,370000,0,0,0,1,67000000,4000000,1,258000,17902000,0,9282000,735000,0,0,0,0,1149000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1409,"Georgia Institute of Technology, All Campuses",Y,008723,1,.,GA,1,1,0,0,0,0,0,0,3,522136,.,1,1,1,1,1,1,1,0,2,0,0,1,77237,1,118379,1,1195059,1,23674,1,287,1,22024,1,115965,1,23861,1,7269,1,26723,0,0,S,1,0,0,2400000,18900000,0,0,0,0,1200000,0,0,0,S,1,1,0,7500000,15000000,22500000,0,0,1100000,1100000,1,0,0,0,15000000,0,0,0,0,0,0,0,0,S,1,0,0,0,22000000,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,S,S,1,0,10000000,0,20000000,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,60000000,45000000,50000000,60000000,0,0,30000000,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1410,"Mercer University, All Campuses",Y,008724,1,.,GA,1,2,0,1,0,1,0,0,3,19624,.,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,111950,1,24287,0,0,0,0,0,0,0,0,0,0,1,9209,2104,1,12914,1,0,0,0,0,763726,0,0,0,0,0,899390,1,763726,0,0,0,0,1663116,1663116,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,1411,"Indiana University, All Campuses",Y,008731,1,.,IN,1,1,0,1,0,1,0,0,1,411939,.,1,1,0,1,1,1,1,1,1,0,0,1,281328,1,16956,1,9565,1,535336,1,15342,1,81985,1,282888,1,97059,1,66858,0,0,1000,1,597045,1,0,442834,0,1512094,7966211,0,0,0,0,0,0,1,7966211,1,1,442834,1855419,7622886,9921139,0,0,7000000,7000000,1,0,10000000,0,0,56500000,0,0,0,0,0,0,1,56500000,1,0,42400000,16100000,0,53000000,0,0,0,0,0,0,0,131000,58400,0,119900,0,0,0,0,0,0,1,53000000,119900,1,0,0,0,0,26900000,0,0,24400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26900000,0,1,0,3000000,30000000,0,27000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27000000,0
2009,1412,"Purdue University, All Campuses",Y,008732,1,.,IN,1,1,0,0,0,0,0,0,1,429988,.,1,1,1,1,1,1,1,0,0,1,211184,1,189419,1,35619,1,285607,1,99800,1,4912,1,14359,1,129209,1,17050,1,8447,1,87064,0,0,S,1,0,28550000,0,1407700,0,1500000,0,12000000,0,0,1010000,0,S,0,0,0,1232600,43235100,44467700,S,S,S,S,1,0,0,0,3000000,0,1500000,0,1995000,0,0,0,0,S,1,0,0,0,41500000,0,0,0,28900000,0,0,0,0,0,0,64320,0,0,0,50000,0,0,0,0,S,S,1,21690370,393500,901400,72864675,118821750,4405700,0,70930800,1405900,3581400,14316400,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2009,1413,"University of Kentucky, All Campuses",Y,008744,1,.,KY,1,1,0,1,0,1,1,1,3,336669,.,1,1,1,1,1,1,1,1,1,1,665056,1,436000,1,9383,1,285470,1,450332,1,2607,1,94319,1,85402,1,19268,1,38875,0,0,37700,1,343955,1,1197047,4392690,0,0,1611936,0,439780,3734327,0,0,0,1,1158752,1,6,1357069,1328634,8690077,11375780,1200000,4000000,2297840,7497840,1,2490000,5916067,0,1500000,4216067,0,0,3630000,0,0,0,1,1000000,1,0,0,0,35328859,0,0,0,0,0,0,0,0,0,0,57221,0,0,0,0,0,0,0,1,0,0,1,49696776,45988685,1432096,36570595,88783319,2434374,18135830,37663941,5304245,4656071,0,67915809,35315618,3341556,33283120,85338678,478836,9211136,29373583,7193992,5681588,0,1,56208956,72529231,1,51398250,321547725,11082200,36248625,291845000,0,6129825,58678800,55869825,20933750,0,0,0,0,0,0,0,0,0,0,0,0,1,423851500,0
