YEAR,INST_ID,INST_NAME,SUBMISSION_FLAG,FICE,NCSESID,INST_TYPE,INST_STATE,HDG_CODE,TOC_CODE,HBCU_FLAG,AAMC_FLAG,MED_SCHOOL_FLAG,EPSCOR_FLAG,IDEA_FLAG,EXP_TOT_2016,TYPE_LAB,TYPE_LAB_SUPPORT,TYPE_INSTRUCT_LAB,TYPE_CORE_LAB,TYPE_LEASED,TYPE_OFFICES,TYPE_EQUIP,TYPE_MED_SCH,TYPE_CLIN_TRIAL,NASF_AGX,NASF_AG,NASF_BIOX,NASF_BIO,NASF_COSX,NASF_COS,NASF_ENGX,NASF_ENG,NASF_GEOX,NASF_GEO,NASF_HLTHX,NASF_HLTH,NASF_MATHX,NASF_MATH,NASF_NRX,NASF_NR,NASF_PHYX,NASF_PHY,NASF_PSYX,NASF_PSY,NASF_SOCX,NASF_SOC,NASF_OTHX,NASF_OTH,NASF_CLIN_TRIAL,NASF_MEDBOX,NASF_MED,SS_AGX,SS_AG_1,SS_AG_2,SS_BIOX,SS_BIO_1,SS_BIO_2,SS_COSX,SS_COS_1,SS_COS_2,SS_ENGX,SS_ENG_1,SS_ENG_2,SS_GEOX,SS_GEO_1,SS_GEO_2,SS_HLTHX,SS_HLTH_1,SS_HLTH_2,SS_MATHX,SS_MATH_1,SS_MATH_2,SS_NRX,SS_NR_1,SS_NR_2,SS_PHYX,SS_PHY_1,SS_PHY_2,SS_PSYX,SS_PSY_1,SS_PSY_2,SS_SOCX,SS_SOC_1,SS_SOC_2,SS_OTHX,SS_OTH_1,SS_OTH_2,RRBOX,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_GEO,RR_HLTH,RR_MATH,RR_NR,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MEDBOX,RR_MED,NCBOX,NCPROJ,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND,PRRBOX,PRR_AG,PRR_BIO,PRR_COS,PRR_ENG,PRR_GEO,PRR_HLTH,PRR_MATH,PRR_NR,PRR_PHY,PRR_PSY,PRR_SOC,PRR_OTH,PRR_MEDBOX,PRR_MED,PNCBOX,PNC_AG_1,PNC_BIO_1,PNC_COS_1,PNC_ENG_1,PNC_GEO_1,PNC_HLTH_1,PNC_MATH_1,PNC_NR_1,PNC_PHY_1,PNC_PSY_1,PNC_SOC_1,PNC_OTH_1,PNC_AG_2,PNC_BIO_2,PNC_COS_2,PNC_ENG_2,PNC_GEO_2,PNC_HLTH_2,PNC_MATH_2,PNC_NR_2,PNC_PHY_2,PNC_PSY_2,PNC_SOC_2,PNC_OTH_2,PNC_MEDBOX,PNC_MED_1,PNC_MED_2,DRRBOX,DRR_AG_1,DRR_BIO_1,DRR_COS_1,DRR_ENG_1,DRR_GEO_1,DRR_HLTH_1,DRR_MATH_1,DRR_NR_1,DRR_PHY_1,DRR_PSY_1,DRR_SOC_1,DRR_OTH_1,DRR_AG_2,DRR_BIO_2,DRR_COS_2,DRR_ENG_2,DRR_GEO_2,DRR_HLTH_2,DRR_MATH_2,DRR_NR_2,DRR_PHY_2,DRR_PSY_2,DRR_SOC_2,DRR_OTH_2,DRR_MEDBOX,DRR_MED_1,DRR_MED_2,DNCBOX,DNC_AG_1,DNC_BIO_1,DNC_COS_1,DNC_ENG_1,DNC_GEO_1,DNC_HLTH_1,DNC_MATH_1,DNC_NR_1,DNC_PHY_1,DNC_PSY_1,DNC_SOC_1,DNC_OTH_1,DNC_AG_2,DNC_BIO_2,DNC_COS_2,DNC_ENG_2,DNC_GEO_2,DNC_HLTH_2,DNC_MATH_2,DNC_NR_2,DNC_PHY_2,DNC_PSY_2,DNC_SOC_2,DNC_OTH_2,DNC_MEDBOX,DNC_MED_1,DNC_MED_2,ITYPE_LAB,ITYPE_LAB_SUPPORT,ITYPE_INSTRUCT_LAB,ITYPE_CORE_LAB,ITYPE_LEASED,ITYPE_OFFICES,ITYPE_EQUIP,ITYPE_MED_SCH,ITYPE_CLIN_TRIAL,INASF_AGX,INASF_AG,INASF_BIOX,INASF_BIO,INASF_COSX,INASF_COS,INASF_ENGX,INASF_ENG,INASF_GEOX,INASF_GEO,INASF_HLTHX,INASF_HLTH,INASF_MATHX,INASF_MATH,INASF_NRX,INASF_NR,INASF_PHYX,INASF_PHY,INASF_PSYX,INASF_PSY,INASF_SOCX,INASF_SOC,INASF_OTHX,INASF_OTH,INASF_CLIN_TRIAL,INASF_MEDBOX,INASF_MED,IRRBOX,IRR_AG,IRR_BIO,IRR_COS,IRR_ENG,IRR_GEO,IRR_HLTH,IRR_MATH,IRR_NR,IRR_PHY,IRR_PSY,IRR_SOC,IRR_OTH,IRR_MEDBOX,IRR_MED,INCBOX,INCPROJ,IRR_FED,IRR_STA,IRR_INST,IRR_TFUND,INC_FED,INC_STA,INC_INST,INC_TFUND,IPRRBOX,IPRR_AG,IPRR_BIO,IPRR_COS,IPRR_ENG,IPRR_GEO,IPRR_HLTH,IPRR_MATH,IPRR_NR,IPRR_PHY,IPRR_PSY,IPRR_SOC,IPRR_OTH,IPRR_MEDBOX,IPRR_MED,IPNCBOX,IPNC_AG_1,IPNC_BIO_1,IPNC_COS_1,IPNC_ENG_1,IPNC_GEO_1,IPNC_HLTH_1,IPNC_MATH_1,IPNC_NR_1,IPNC_PHY_1,IPNC_PSY_1,IPNC_SOC_1,IPNC_OTH_1,IPNC_AG_2,IPNC_BIO_2,IPNC_COS_2,IPNC_ENG_2,IPNC_GEO_2,IPNC_HLTH_2,IPNC_MATH_2,IPNC_NR_2,IPNC_PHY_2,IPNC_PSY_2,IPNC_SOC_2,IPNC_OTH_2,IPNC_MEDBOX,IPNC_MED_1,IPNC_MED_2,IDRRBOX,IDRR_AG_1,IDRR_BIO_1,IDRR_COS_1,IDRR_ENG_1,IDRR_GEO_1,IDRR_HLTH_1,IDRR_MATH_1,IDRR_NR_1,IDRR_PHY_1,IDRR_PSY_1,IDRR_SOC_1,IDRR_OTH_1,IDRR_AG_2,IDRR_BIO_2,IDRR_COS_2,IDRR_ENG_2,IDRR_GEO_2,IDRR_HLTH_2,IDRR_MATH_2,IDRR_NR_2,IDRR_PHY_2,IDRR_PSY_2,IDRR_SOC_2,IDRR_OTH_2,IDRR_MEDBOX,IDRR_MED_1,IDRR_MED_2,IDNCBOX,IDNC_AG_1,IDNC_BIO_1,IDNC_COS_1,IDNC_ENG_1,IDNC_GEO_1,IDNC_HLTH_1,IDNC_MATH_1,IDNC_NR_1,IDNC_PHY_1,IDNC_PSY_1,IDNC_SOC_1,IDNC_OTH_1,IDNC_AG_2,IDNC_BIO_2,IDNC_COS_2,IDNC_ENG_2,IDNC_GEO_2,IDNC_HLTH_2,IDNC_MATH_2,IDNC_NR_2,IDNC_PHY_2,IDNC_PSY_2,IDNC_SOC_2,IDNC_OTH_2,IDNC_MEDBOX,IDNC_MED_1,IDNC_MED_2
2017,1301,Villanova University,Y,003388,U3518001,1,PA,1,2,0,0,0,0,0,12934,1,1,1,1,0,1,1,0,0,0,0,1,20508,1,4561,1,43454,1,1739,1,1045,1,480,1,3064,1,16511,1,6433,1,910,0,0,0,0,S,0,S,S,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,S,S,1,0,397456,0,0,0,0,0,0,322933,0,0,0,0,S,0,0,0,0,720389,720389,S,S,S,S,1,0,655700,0,0,0,0,0,0,302932,300000,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1302,Brown University,Y,003401,U0485001,1,RI,1,2,0,1,1,1,1,235373,1,1,1,1,1,1,1,1,1,0,0,1,117245,1,9811,1,61986,1,22092,1,42018,1,19954,1,1591,1,39633,1,18437,1,2638,0,0,10000,1,159263,0,S,S,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,S,S,1,0,4494957,408778,0,11541500,0,0,0,2161172,0,0,0,1,4494957,1,1,0,0,18606407,18606407,0,0,42521710,42521710,1,0,4559627,395416,886900,0,0,0,0,372600,0,0,0,1,4559627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16000000,0,21650000,16000000,0,0,0,10350000,0,0,0,0,0,0,20000000,15000000,0,10000000,0,0,35000000,15000000,0,1,16000000,0,1,0,180000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1303,University of Rhode Island,Y,003414,U3402001,1,RI,1,1,0,0,0,1,1,90562,1,1,1,1,0,1,0,0,0,1,20997,1,48897,1,1014,1,25772,1,86404,1,23778,1,114,1,35800,1,14249,1,990,1,5837,1,8461,0,0,S,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1766240,0,0,0,0,0,0,0,0,0,S,1,1,0,1516240,250000,1766240,0,64091294,2249899,66341193,1,0,0,0,0,0,4422265,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,336544,0,0,0,3803454,8857336,0,4668411,15651457,4307212,0,6484910,2581103,0,1057330,0,0,S,S,1,0,0,0,0,36374000,0,0,0,0,0,0,0,0,0,0,0,73031000,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1304,Benedict College,Y,003420,U0396001,1,SC,3,2,1,0,0,1,1,1653,1,1,0,1,0,1,0,0,0,0,0,1,3000,1,1800,1,3000,0,0,0,0,1,1000,1,1000,1,1000,0,0,0,0,0,0,0,0,S,0,S,S,1,0,1,1,0,1,1,0,1,0,S,S,0,S,S,1,0,1,1,0,1,1,0,1,0,S,S,0,S,S,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1306,Clemson University,Y,003425,U0710001,1,SC,1,1,0,0,0,1,1,133342,1,1,0,1,0,1,0,0,0,1,150864,1,67575,1,12302,1,187595,1,25345,1,5672,1,9497,1,14173,1,63133,1,7353,1,7796,0,0,0,0,S,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,S,S,1,456580,2101692,0,3477417,0,0,0,0,817214,0,0,0,0,S,1,1,0,0,6852903,6852903,0,0,6540000,6540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1307,College of Charleston,Y,003428,U0739001,1,SC,2,1,0,0,0,1,1,6955,1,1,0,1,1,0,0,0,0,0,0,1,5680,1,2147,0,0,1,6441,1,1427,0,0,1,623,1,10877,1,5354,1,1707,0,0,0,0,S,0,S,S,1,0,0,1,0,0,0,S,S,1,0,0,1,0,0,0,S,S,1,0,0,1,0,0,1,0,0,1,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1308,Furman University,Y,003434,U1166001,1,SC,2,2,0,0,0,1,1,1864,1,1,1,1,0,1,0,0,0,0,0,1,14162,0,0,0,0,1,7497,1,3200,1,450,0,0,1,35837,1,5169,0,0,0,0,0,0,S,0,S,S,1,0,1,0,S,S,0,S,S,1,0,1,1,0,1,1,0,1,0,S,S,1,0,1,1,0,1,0,S,S,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1309,Medical University of South Carolina,Y,003438,U1860001,1,SC,1,1,0,1,1,1,1,260098,1,1,1,1,1,1,1,1,1,0,0,1,350213,0,0,1,19079,0,0,1,343875,0,0,0,0,0,0,0,0,0,0,0,0,22664,1,665137,0,S,S,1,0,0,0,S,S,1,0,0,0,S,S,1,0,0,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,1,0,0,0,0,0,1000000,0,0,0,0,0,0,1,1000000,0,0,0,0,1000000,1000000,S,S,S,S,1,0,0,0,0,0,900000,0,0,0,0,0,0,1,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1310,South Carolina State University,Y,003446,U2892001,1,SC,1,1,1,0,0,1,1,12077,1,1,1,0,0,1,0,0,0,0,0,1,6399,1,5000,1,13000,1,1000,0,0,1,600,1,400,1,3000,1,1000,1,800,1,1600,0,0,S,0,S,S,1,0,0,1,0,0,1,0,0,1,0,0,0,S,S,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1311,South Dakota School of Mines and Technology,Y,003470,U2894001,1,SD,1,1,0,0,0,1,1,15396,1,1,1,1,1,2,2,0,0,0,0,1,2401,1,1660,1,60123,1,5423,0,0,0,0,0,0,1,11888,0,0,0,0,0,0,0,0,S,0,S,S,1,0,1,1,1,1,1,1,1,1,1,1,0,S,S,0,S,S,0,S,S,1,1,1,0,S,S,0,S,S,0,S,S,1,0,580000,0,260000,0,0,0,0,420000,0,0,0,0,S,0,0,0,1260000,0,1260000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16740000,6000000,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1312,South Dakota State University,Y,003471,U2895001,1,SD,1,1,0,0,0,1,1,60582,1,1,1,1,1,1,0,0,0,1,174763,1,65742,1,635,1,31973,1,6107,1,48121,0,0,1,6255,1,26811,1,1904,0,0,0,0,0,0,S,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,S,S,1,0,1,1,0,1,1,0,1,0,S,S,0,S,S,1,0,0,0,772000,0,0,0,0,1017000,0,0,0,0,S,1,2,0,140000,1649000,1789000,0,0,4325000,4325000,1,9242000,0,0,0,0,0,0,0,0,0,0,0,0,S,1,10000000,0,0,2000000,0,0,0,0,0,0,0,0,30000,0,0,6000,0,0,0,0,0,0,0,0,0,S,S,1,23500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1313,The University of South Dakota,Y,003474,U3416001,1,SD,1,1,0,1,1,1,1,22543,1,1,1,1,0,1,0,1,0,0,0,1,47060,0,0,1,7201,1,6960,0,0,0,0,0,0,1,13156,1,5826,1,3562,0,0,0,1,38192,0,S,S,1,0,0,0,S,S,1,0,0,1,0,0,0,S,S,0,S,S,0,S,S,1,0,0,1,0,0,1,0,0,0,S,S,1,0,1500000,0,0,0,0,0,0,350000,300000,0,0,1,1500000,0,0,0,2150000,0,2150000,S,S,S,S,1,0,0,0,0,0,0,0,0,500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,550000,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1314,East Tennessee State University,Y,003487,U0971001,1,TN,1,1,0,1,1,0,0,7680,1,1,1,1,1,1,0,1,1,1,2710,1,107670,0,0,1,5485,1,3987,1,26850,1,13193,1,5429,1,11976,1,3322,1,4422,0,0,2500,1,84647,1,0,0,1,0,1,0,S,S,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,S,S,1,0,0,0,1500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1500000,1500000,S,S,S,S,1,0,4070000,0,0,3000000,23000000,0,0,0,0,0,0,1,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1315,Fisk University,Y,003490,U1093001,1,TN,2,2,1,0,0,0,0,7681,1,1,1,0,0,1,0,0,0,1,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8230,0,0,0,0,0,0,0,0,S,1,0,0,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,1,0,0,0,S,S,0,S,S,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1316,Meharry Medical College,Y,003506,U1862001,1,TN,1,2,1,1,1,0,0,14768,1,1,0,1,0,1,0,1,1,0,0,1,182826,0,0,0,0,0,0,1,74725,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,254451,0,S,S,1,0,0,0,S,S,0,S,S,0,S,S,1,0,0,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1317,The University of Memphis,Y,003509,U3343001,1,TN,1,1,0,0,0,0,0,40374,1,1,1,1,1,1,0,0,0,0,0,1,42209,1,20753,1,33970,1,15750,1,45232,1,5609,0,0,1,41218,1,32875,1,20171,1,1906,0,0,S,0,S,S,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,S,S,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,650000,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,6655827,0,3991976,600786,1301741,0,0,8676857,4641505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1318,Tennessee State University,Y,003522,U3100001,1,TN,1,1,1,0,0,0,0,18324,1,1,1,1,0,1,1,0,0,1,126612,1,24000,0,0,1,3167,0,0,0,0,0,0,0,0,1,5759,0,0,0,0,0,0,0,0,S,1,0,0,1,0,0,0,S,S,1,0,0,0,S,S,0,S,S,0,S,S,0,S,S,1,0,0,0,S,S,0,S,S,0,S,S,1,1187341,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,1187341,0,0,1187341,5687341,29100000,5200000,39987341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
