YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2010,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q7Box,P1Q7AGR,P1Q7BIO,P1Q7COS,P1Q7ENG,P1Q7HLTH,P1Q7MATH,P1Q7PHY1,P1Q7PHY2,P1Q7PSY,P1Q7SOC,P1Q7OTH,P1Q8Box,P1Q8,P1Q9Box,P1Q9,P1Q10A1,P1Q10B1,P1Q10C1,P1Q10TOT1,P1Q10A2,P1Q10B2,P1Q10C2,P1Q10TOT2,P1Q11Box,P1Q11AGR,P1Q11BIO,P1Q11COS,P1Q11ENG,P1Q11HLTH,P1Q11MATH,P1Q11PHY1,P1Q11PHY2,P1Q11PSY,P1Q11SOC,P1Q11OTH,P1Q12Box,P1Q12,P1Q13Box,P1Q13AGR_1,P1Q13BIO_1,P1Q13COS_1,P1Q13ENG_1,P1Q13HLTH_1,P1Q13MATH_1,P1Q13PHY1_1,P1Q13PHY2_1,P1Q13PSY_1,P1Q13SOC_1,P1Q13OTH_1,P1Q13AGR_2,P1Q13BIO_2,P1Q13COS_2,P1Q13ENG_2,P1Q13HLTH_2,P1Q13MATH_2,P1Q13PHY1_2,P1Q13PHY2_2,P1Q13PSY_2,P1Q13SOC_2,P1Q13OTH_2,P1Q14Box,P1Q14A,P1Q14B,P1Q15Box,P1Q15AGR_1,P1Q15BIO_1,P1Q15COS_1,P1Q15ENG_1,P1Q15HLTH_1,P1Q15MATH_1,P1Q15PHY1_1,P1Q15PHY2_1,P1Q15PSY_1,P1Q15SOC_1,P1Q15OTH_1,P1Q15AGR_2,P1Q15BIO_2,P1Q15COS_2,P1Q15ENG_2,P1Q15HLTH_2,P1Q15MATH_2,P1Q15PHY1_2,P1Q15PHY2_2,P1Q15PSY_2,P1Q15SOC_2,P1Q15OTH_2,P1Q16Box,P1Q16A,P1Q16B,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q18Box,P1Q18A,P1Q18B
2011,1470,Universidad Central del Caribe,Y,029229,1,PR,1,2,0,1,0,1,1,1,5,7122,1,1,1,1,0,1,0,1,0,0,0,1,10968,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,0,0,0,1,15968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1471,Ponce School of Medicine,Y,029268,1,PR,1,2,0,1,0,1,1,1,5,8934,1,1,1,1,0,1,0,1,1,0,0,1,28500,0,0,0,0,1,6300,0,0,0,0,0,0,1,2000,0,0,0,0,8100,1,28500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1472,Morehouse School of Medicine,Y,029297,1,GA,1,2,1,1,0,1,0,0,3,30385,1,1,0,1,0,1,2,1,1,0,0,1,68060,0,0,0,0,1,15569,0,0,0,0,0,0,1,1850,0,0,0,0,5494,1,85479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,1,0,10000000,0,0,0,0,0,0,0,0,0,1,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,1474,Texas A&M University System Health Science Center,Y,032064,1,TX,1,1,0,1,0,1,0,0,3,82839,1,1,1,1,1,1,2,1,0,0,0,1,192972,0,0,0,0,1,155006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,1,0,980000,0,0,0,0,0,0,0,0,0,1,0,1,0,80000000,0,0,0,0,0,0,0,0,0,0,115385,0,0,0,0,0,0,0,0,0,1,80000000,115385,1,0,882000,0,0,265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,120000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120000000,0
2011,2002,California State University East Bay,Y,001138,1,CA,2,1,0,0,0,0,0,0,4,1312,1,1,1,1,0,1,0,0,0,1,200,1,3812,0,0,0,0,0,0,0,0,1,542,1,3200,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,2005,University of Redlands,Y,001322,1,CA,2,2,0,0,0,0,0,0,4,1107,1,1,1,1,0,1,0,0,0,0,0,1,4800,1,600,0,0,0,0,1,300,0,0,1,5925,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,2011,Colgate University,Y,002701,1,NY,2,2,0,0,0,0,0,0,2,2559,1,1,1,1,0,1,0,0,0,0,0,1,21792,1,3931,0,0,0,0,1,2703,1,14901,1,27593,1,13436,1,12638,1,5976,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,917000,0,0,0,0,0,1610000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,2016,Coastal Carolina University,Y,003451,1,SC,2,1,0,0,0,0,1,1,3,2383,1,1,1,1,1,1,0,0,0,1,1350,1,3374,1,1530,0,0,1,547,1,11,1,5905,1,3718,1,579,1,1106,1,34047,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,3950000,3950000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,2883795,0,0,0,0,1343284,2454691,319829,0,0,0,8075,0,0,0,0,3761,6873,896,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,2018,University of North Florida,Y,009841,1,FL,1,1,0,0,0,0,0,0,3,6316,1,1,1,2,0,1,0,0,0,1,58152,1,11224,1,1070,1,15544,1,6314,1,10249,0,0,1,30363,1,9364,1,7947,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,35443218,0,35443218,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,2019,University of Hawaii Hilo,Y,029020,1,HI,1,1,0,0,0,0,1,1,4,11567,1,1,1,1,1,1,0,0,0,1,50000,1,3000,1,200,1,600,1,9485,0,0,1,2500,1,5745,1,500,1,1500,0,0,0,0,S,1,0,4000000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,4000000,4000000,S,S,S,S,1,1500000,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,2021,California State University Monterey Bay,Y,030114,1,CA,2,1,0,0,0,0,0,0,4,5305,1,1,1,0,0,1,0,0,0,1,2188,1,3335,1,1330,0,0,1,300,1,200,1,400,1,1735,1,400,1,400,1,2450,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5001,San Francisco State University,Y,001154,1,CA,1,1,0,0,0,0,0,0,4,24959,1,1,1,1,1,1,0,0,0,0,0,1,53725,1,165,1,885,1,1100,1,700,1,12500,1,13500,1,2082,1,3400,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,400000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,10963333,0,250000,0,0,0,293333,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,S,S
2011,5003,University of San Francisco,Y,001325,1,CA,1,2,0,0,0,0,0,0,4,1546,1,1,1,1,0,1,0,0,0,1,2000,1,7000,1,2000,0,0,1,7000,0,0,0,0,1,2500,1,8000,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,17770000,17770000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5004,Fairfield University,N,001385,1,CT,2,2,0,0,0,0,0,0,2,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5005,Morehead State University,Y,001976,1,KY,2,1,0,0,0,0,1,1,3,1882,1,1,1,1,0,1,0,0,0,0,0,1,7000,0,0,1,8858,1,1000,0,0,0,0,1,1963,1,5990,1,8000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5007,Southeastern Louisiana University,Y,002024,1,LA,1,1,0,0,0,0,1,1,3,2172,1,1,0,0,0,1,0,0,0,0,0,1,28767,1,2160,0,0,1,3123,1,639,0,0,1,5620,1,390,1,8041,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5008,Rowan University,Y,002609,1,NJ,1,1,0,0,0,0,0,0,2,3214,1,1,1,1,0,1,0,0,0,1,1068,1,7496,1,1563,1,27691,0,0,0,0,1,321,1,5231,1,379,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,6200000,28800000,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5010,Vassar College,Y,002895,1,NY,2,2,0,0,0,0,0,0,2,1236,1,1,1,1,0,1,0,0,0,0,0,1,20400,1,725,0,0,0,0,1,945,1,1005,1,6444,1,3648,1,200,1,730,0,0,S,1,0,2600000,0,0,0,0,1000000,0,0,0,0,0,S,0,0,1300000,0,2300000,3600000,S,S,S,S,1,0,0,5600000,0,0,0,400000,5600000,10000000,0,0,0,S,1,0,0,0,0,0,0,0,0,0,0,38000000,0,0,0,0,0,0,0,0,0,0,19000,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5011,Western Carolina University,N,002981,1,NC,1,1,0,0,0,0,0,0,3,2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,5012,Franklin & Marshall College,Y,003265,1,PA,3,2,0,0,0,0,0,0,2,3444,1,1,1,0,0,1,0,0,0,0,0,1,45000,1,4200,0,0,0,0,1,5000,1,20500,1,44000,1,15000,1,20000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,700000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5013,Salus University,Y,003311,1,PA,2,2,0,0,0,0,0,0,2,1359,1,1,0,0,0,1,0,0,1,0,0,1,10299,0,0,0,0,1,3363,0,0,0,0,0,0,0,0,0,0,0,0,825,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5014,Black Hills State University,Y,003459,1,SD,2,1,0,0,0,0,1,1,1,1741,1,1,1,1,0,1,0,0,0,0,0,1,8352,0,0,0,0,0,0,1,250,1,1665,1,3392,1,2902,1,504,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,250000,0,0,0,0,0,250000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5015,Middle Tennessee State University,Y,003510,1,TN,1,1,0,0,0,0,1,1,3,3370,1,1,1,1,0,1,0,0,0,1,7641,1,4685,1,114,1,2079,1,372,0,0,1,259,1,8276,1,1385,1,1016,1,1365,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5016,Sul Ross State University,Y,003625,1,TX,2,1,0,0,0,0,0,0,3,2970,1,1,1,1,0,1,0,0,0,1,5735,1,9809,0,0,0,0,0,0,0,0,1,1996,1,1785,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5017,Trinity University,Y,003647,1,TX,2,2,0,0,0,0,0,0,3,1387,1,1,1,2,0,1,2,0,0,0,0,1,9983,1,466,1,1490,0,0,0,0,0,0,1,8183,1,5768,1,742,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,0,14420001,14420001,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5019,University of Wisconsin-Green Bay,Y,003899,1,WI,2,1,0,0,0,0,0,0,1,1128,1,1,1,2,0,0,0,0,0,1,1541,1,8611,0,0,0,0,0,0,0,0,1,1377,1,7073,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5020,University of Wisconsin-Eau Claire,Y,003917,1,WI,2,1,0,0,0,0,0,0,1,1774,1,1,1,1,1,1,0,0,0,1,4100,1,29000,1,2511,1,4563,1,18662,1,1669,1,6961,1,35485,1,9135,1,6792,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,627750,0,4632250,0,0,0,2283750,430250,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1640000,11600000,0,1748800,0,0,2784000,14194000,0,1521300,0,0,S,S
2011,5021,University of Wisconsin-Superior,Y,003925,1,WI,2,1,0,0,0,0,0,0,1,5890,1,1,1,1,0,2,0,0,0,1,1459,1,508,0,0,1,661,1,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5022,University of Puerto Rico Humacao,Y,003943,1,PR,3,1,0,0,0,0,1,1,5,2149,1,1,1,0,0,1,0,0,0,0,0,1,9359,0,0,0,0,0,0,1,613,0,0,1,9953,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5023,New York Institute of Technology,Y,008782,1,NY,2,2,0,0,1,1,0,0,2,1785,1,1,0,1,0,0,0,1,0,0,0,1,10860,1,500,1,3500,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,1,0,0,0,250000,0,0,0,0,0,0,0,1,0,1,0,0,1500000,1500000,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,1,0,0,1,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,0,1,0,0
2011,5025,University of Wisconsin-Oshkosh,Y,009630,1,WI,2,1,0,0,0,0,0,0,1,1229,1,1,1,0,0,1,0,0,0,0,0,1,11055,0,0,0,0,0,0,0,0,1,365,1,6196,1,1982,1,1033,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,529375,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,5026,Texas Tech University Health Sciences Center,Y,010674,1,TX,1,1,0,1,0,1,0,0,3,51282,1,1,1,1,1,1,0,1,1,0,0,1,129450,0,0,0,0,1,86805,0,0,0,0,0,0,0,0,0,0,0,0,3496,1,167061,1,0,7635874,0,0,1693450,0,0,0,0,0,0,1,5814341,1,2,0,9329324,0,9329324,2591575,2431868,0,5023443,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3000000,0,0,12832700,0,0,0,0,0,0,0,12371,0,0,37313,0,0,0,0,0,0,1,0,0,1,0,19000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,95000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95000000,0
2011,5027,Florida Gulf Coast University,Y,032553,1,FL,2,1,0,0,0,0,0,0,3,3841,1,1,1,0,0,0,0,0,0,1,11212,1,5221,1,801,1,4458,0,0,0,0,0,0,0,0,1,300,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,2900000,0,2900000,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6028,California State University Sacramento,Y,001150,1,CA,1,1,0,0,0,0,0,0,4,11673,1,1,1,1,0,1,0,0,0,1,500,1,2000,1,1500,1,2000,1,1500,1,400,1,500,1,500,1,1000,1,500,1,500,0,0,S,1,0,800000,0,0,500000,0,0,0,0,0,0,0,S,0,0,800000,0,500000,1300000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6031,"University of California, Merced",Y,001323,1,CA,1,1,0,0,0,0,0,0,4,20730,1,1,1,1,1,1,1,0,0,1,14162,1,49733,1,2595,1,37484,0,0,1,260,1,1324,1,4481,1,2101,1,4596,1,3989,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,4885000,83934000,0,0,0,0,0,0,0,0,0,5607,96266,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
