YEAR,INST_ID,INST_NAME,SUBMISSION_FLAG,FICE,NCSESID,INST_TYPE,INST_STATE,HDG_CODE,TOC_CODE,HBCU_FLAG,AAMC_FLAG,AACOM_flag,MED_SCHOOL_FLAG,EPSCOR_FLAG,IDEA_FLAG,EXP_TOT_2014,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1J,Q2AGX,Q2AG,Q2BIOX,Q2BIO,Q2COSX,Q2COS,Q2ENGX,Q2ENG,Q2GEOX,Q2GEO,Q2HLTHX,Q2HLTH,Q2MATHX,Q2MATH,Q2NRX,Q2NR,Q2PHYX,Q2PHY,Q2PSYX,Q2PSY,Q2SOCX,Q2SOC,Q2OTHX,Q2OTH,Q4,Q5Box,Q5,Q7Box,Q7AG,Q7BIO,Q7COS,Q7ENG,Q7GEO,Q7HLTH,Q7MATH,Q7NR,Q7PHY,Q7PSY,Q7SOC,Q7OTH,Q8Box,Q8,Q9Box,Q9,Q10A1,Q10B1,Q10C1,Q10TOT1,Q10A2,Q10B2,Q10C2,Q10TOT2,Q11Box,Q11AG,Q11BIO,Q11COS,Q11ENG,Q11GEO,Q11HLTH,Q11MATH,Q11NR,Q11PHY,Q11PSY,Q11SOC,Q11OTH,Q12Box,Q12,Q13Box,Q13AG_1,Q13BIO_1,Q13COS_1,Q13ENG_1,Q13GEO_1,Q13HLTH_1,Q13MATH_1,Q13NR_1,Q13PHY_1,Q13PSY_1,Q13SOC_1,Q13OTH_1,Q13AG_2,Q13BIO_2,Q13COS_2,Q13ENG_2,Q13GEO_2,Q13HLTH_2,Q13MATH_2,Q13NR_2,Q13PHY_2,Q13PSY_2,Q13SOC_2,Q13OTH_2,Q14Box,Q14A,Q14B,Q15Box,Q15AG_1,Q15BIO_1,Q15COS_1,Q15ENG_1,Q15GEO_1,Q15HLTH_1,Q15MATH_1,Q15NR_1,Q15PHY_1,Q15PSY_1,Q15SOC_1,Q15OTH_1,Q15AG_2,Q15BIO_2,Q15COS_2,Q15ENG_2,Q15GEO_2,Q15HLTH_2,Q15MATH_2,Q15NR_2,Q15PHY_2,Q15PSY_2,Q15SOC_2,Q15OTH_2,Q16Box,Q16A,Q16B,Q17Box,Q17AG_1,Q17BIO_1,Q17COS_1,Q17ENG_1,Q17GEO_1,Q17HLTH_1,Q17MATH_1,Q17NR_1,Q17PHY_1,Q17PSY_1,Q17SOC_1,Q17OTH_1,Q17AG_2,Q17BIO_2,Q17COS_2,Q17ENG_2,Q17GEO_2,Q17HLTH_2,Q17MATH_2,Q17NR_2,Q17PHY_2,Q17PSY_2,Q17SOC_2,Q17OTH_2,Q18Box,Q18A,Q18B,IQ1A,IQ1B,IQ1C,IQ1D,IQ1E,IQ1F,IQ1G,IQ1H,IQ1J,IQ2AG,IQ2AGX,IQ2BIO,IQ2BIOX,IQ2COS,IQ2COSX,IQ2ENG,IQ2ENGX,IQ2GEO,IQ2GEOX,IQ2HLTH,IQ2HLTHX,IQ2MATH,IQ2MATHX,IQ2NR,IQ2NRX,IQ2PHY,IQ2PHYX,IQ2PSY,IQ2PSYX,IQ2SOC,IQ2SOCX,IQ2OTH,IQ2OTHX,IQ4,IQ5BOX,IQ5,IQ7AG,IQ7BIO,IQ7COS,IQ7ENG,IQ7GEO,IQ7HLTH,IQ7MATH,IQ7NR,IQ7PHY,IQ7PSY,IQ7SOC,IQ7OTH,IQ7BOX,IQ8BOX,IQ8,IQ9,IQ9BOX,IQ10A1,IQ10B1,IQ10C1,IQ10TOT1,IQ10A2,IQ10B2,IQ10C2,IQ10TOT2,IQ11AG,IQ11BIO,IQ11COS,IQ11ENG,IQ11GEO,IQ11HLTH,IQ11MATH,IQ11NR,IQ11PHY,IQ11PSY,IQ11SOC,IQ11OTH,IQ11BOX,IQ12BOX,IQ12,IQ13AG_2,IQ13AG_1,IQ13BIO_2,IQ13BIO_1,IQ13COS_2,IQ13COS_1,IQ13ENG_2,IQ13ENG_1,IQ13GEO_2,IQ13GEO_1,IQ13HLTH_2,IQ13HLTH_1,IQ13MATH_2,IQ13MATH_1,IQ13NR_2,IQ13NR_1,IQ13PHY_2,IQ13PHY_1,IQ13PSY_2,IQ13PSY_1,IQ13SOC_2,IQ13SOC_1,IQ13OTH_2,IQ13OTH_1,IQ13BOX,IQ14BOX,IQ14A,IQ14B,IQ15AG_1,IQ15BIO_1,IQ15COS_1,IQ15ENG_1,IQ15GEO_1,IQ15HLTH_1,IQ15MATH_1,IQ15NR_1,IQ15PHY_1,IQ15PSY_1,IQ15SOC_1,IQ15OTH_1,IQ15AG_2,IQ15BIO_2,IQ15COS_2,IQ15ENG_2,IQ15GEO_2,IQ15HLTH_2,IQ15MATH_2,IQ15NR_2,IQ15PHY_2,IQ15PSY_2,IQ15SOC_2,IQ15OTH_2,IQ15BOX,IQ16BOX,IQ16A,IQ16B,IQ17AG_1,IQ17BIO_1,IQ17COS_1,IQ17ENG_1,IQ17GEO_1,IQ17HLTH_1,IQ17MATH_1,IQ17NR_1,IQ17PHY_1,IQ17PSY_1,IQ17SOC_1,IQ17OTH_1,IQ17AG_2,IQ17BIO_2,IQ17COS_2,IQ17ENG_2,IQ17GEO_2,IQ17HLTH_2,IQ17MATH_2,IQ17NR_2,IQ17PHY_2,IQ17PSY_2,IQ17SOC_2,IQ17OTH_2,IQ17BOX,IQ18BOX,IQ18A,IQ18B
2015,1343,University of Texas M. D. Anderson Cancer Center,Y,3657,U3433001,1,TX,1,1,0,0,0,0,0,0,794980,1,1,0,1,1,1,1,0,1,0,0,1,1652256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198692,0,S,1,0,18685950,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,18685950,18685950,S,S,S,S,1,0,35920000,0,0,0,0,0,0,0,0,0,0,0,S,1,0,70000000,0,0,0,0,0,0,0,0,0,0,0,118000,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1344,University of Texas at Austin,Y,3658,U3438001,1,TX,1,1,0,1,0,1,0,0,526173,1,1,1,1,1,1,1,1,0,0,0,1,198506,1,36166,1,490563,1,59930,1,99668,1,8761,1,9860,1,202400,1,37710,1,16129,1,391146,0,1,16954,1,0,0,3182226,2250343,0,0,0,270923,2700764,1883129,0,0,1,0,1,2,0,0,10287385,10287385,0,0,105323857,105323857,1,0,0,0,0,1850000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1345,University of Texas Health Science Center at San Antonio,Y,3659,U3432001,1,TX,1,1,0,1,0,1,0,0,172716,1,1,1,1,1,1,1,1,1,0,0,1,310414,0,0,0,0,0,0,1,308971,0,0,0,0,0,0,0,0,0,0,0,0,3672,1,417980,1,0,2403731,0,0,0,6044589,0,0,0,0,0,0,1,6374710,0,0,0,3985066,4463254,8448320,S,S,S,S,1,0,0,0,0,0,25000000,0,0,0,0,0,0,1,14271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171046000,0,0,0,0,0,0,1,0,95535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1346,University of Texas Southwestern Medical Center,Y,3660,U3435001,1,TX,1,1,0,1,0,1,0,0,434627,1,1,1,1,1,1,1,1,1,0,0,1,620131,0,0,0,0,0,0,1,555700,0,0,0,0,0,0,1,587,0,0,0,0,18168,1,1175831,1,0,9824349,0,0,0,14310652,0,0,0,0,0,0,1,24135001,1,1,0,0,24135001,24135001,0,0,3487411,3487411,1,0,38868317,0,0,0,0,0,0,0,0,0,0,1,38868317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4338000,0,0,0,0,0,0,0,0,0,0,1,0,4338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1347,University of Texas at El Paso,Y,3661,U3441001,1,TX,1,1,0,0,0,0,0,0,70475,1,1,1,1,0,1,1,0,0,0,0,1,76131,1,12341,1,60201,1,11840,1,8033,1,2427,1,3897,1,43844,1,18112,1,5133,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,1500000,0,0,0,S,0,0,0,0,1500000,1500000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,0,0,85000000,0,0,0,0,0,0,0,0,0,0,0,90000,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1348,West Texas A&M University,Y,3665,U3600001,1,TX,1,1,0,0,0,0,0,0,3663,1,0,1,1,0,1,0,0,0,1,173120,1,8600,1,2000,1,11277,1,1759,1,2809,1,2665,0,0,1,8438,1,3803,0,0,0,0,0,0,S,1,0,0,0,1037000,0,0,0,0,0,0,0,0,0,S,0,0,0,0,1037000,1037000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1600000,0,0,0,0,0,0,0,0,0,0,0,5820,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1350,University of Utah,Y,3675,U3448001,1,UT,1,1,0,1,0,1,0,0,476017,1,1,1,1,1,1,1,1,1,0,0,1,481690,1,60215,1,245161,1,85554,1,594290,1,1637,0,0,1,163104,1,27341,1,16355,1,2130,8372,1,606573,1,0,9750886,605612,15479576,0,20157894,0,0,3960663,1535211,4722848,0,1,19211196,1,3,0,7132102,49080588,56212690,0,20000000,92571380,112571380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55800000,0,0,0,0,0,0,0,0,0,0,0,122000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42923943,946953,56258889,7796563,14776329,348900,0,39458481,16214891,22859005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1351,Utah State University,Y,3677,U3491001,1,UT,1,1,0,0,0,0,0,0,163201,1,1,1,1,1,1,1,0,0,1,273452,1,36978,1,2519,1,246849,1,11863,1,1494,1,535,1,50103,1,18456,1,15268,1,4320,0,0,0,0,S,1,1441346,0,0,0,0,0,0,0,646488,0,0,0,0,S,1,1,0,1441346,646488,2087834,0,500000,1819522,2319522,1,750000,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,50000000,0,20000000,0,0,0,0,0,0,0,0,0,103000,0,35000,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1352,Middlebury College,Y,3691,U1912001,1,VT,1,2,0,0,0,0,1,1,1371,1,1,1,1,0,1,0,0,0,0,0,1,19966,1,1647,0,0,1,9421,0,0,1,400,1,8328,1,16035,1,9148,1,4219,0,0,0,0,S,1,0,277000,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,277000,277000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1353,University of Vermont,Y,3696,U3449001,1,VT,1,1,0,1,0,1,1,1,109343,1,1,1,1,1,1,0,1,1,1,26971,1,110612,1,1308,1,17556,1,2842,1,80992,1,624,1,13372,1,11665,1,8859,1,1666,1,2566,6658,1,147503,1,0,253000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,253000,253000,0,0,1672800,1672800,1,0,0,0,511574,0,0,0,0,0,0,0,0,1,0,1,0,0,3384854,837634,0,6787760,0,0,32886336,0,0,0,0,0,3750,928,0,7520,0,0,36434,0,0,0,1,0,0,1,0,1631128,0,0,0,14085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14085000,0,1,0,0,0,0,0,0,0,0,0,6875048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1354,Hampton University,Y,3714,U1282001,1,VA,1,2,1,0,0,0,0,0,11153,1,1,0,1,1,1,0,0,0,0,0,1,1516,0,0,0,0,1,3111,1,1986,0,0,0,0,1,4465,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1356,James Madison University,Y,3721,U1536001,1,VA,1,1,0,0,0,0,0,0,4516,1,1,1,1,1,1,2,0,2,0,0,1,32103,1,4825,1,14841,1,8225,1,30642,1,6062,1,2741,1,35913,1,6815,1,4946,1,31947,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1357,Old Dominion University,Y,3728,U2403001,1,VA,1,1,0,0,0,0,0,0,52832,1,1,0,1,1,1,1,0,1,0,0,1,24464,1,12056,1,103367,1,42690,1,21745,1,138,0,0,1,49449,1,7603,1,450,1,8021,673,0,S,1,0,0,0,0,1917592,0,0,0,0,0,0,0,0,S,0,0,0,1917592,0,1917592,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,74242000,0,0,70969000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1358,Virginia Commonwealth University,Y,3735,U3520001,1,VA,1,1,0,1,0,1,0,0,177540,1,1,0,1,1,1,1,1,1,0,0,1,215019,0,0,1,56863,0,0,1,309541,0,0,1,6876,1,31417,1,23452,1,3830,1,1622,30240,1,320830,1,0,278863,0,4300000,0,27852559,0,0,0,0,0,0,1,27521302,0,0,0,19383509,13047913,32431422,S,S,S,S,1,0,927274,0,0,0,2961005,0,0,0,0,0,0,1,2292988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13340000,0,0,0,15660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29000000,0,1,0,0,0,86000000,0,158000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1359,University of Richmond,Y,3744,U3403001,1,VA,2,2,0,0,0,0,0,0,2921,1,1,1,0,0,1,0,0,0,0,0,1,40793,1,12739,0,0,1,1200,0,0,0,0,0,0,1,38769,1,12580,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,1500000,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1361,George Mason University,Y,3749,U1193001,1,VA,1,1,0,0,0,0,0,0,85493,1,1,1,1,1,1,1,0,0,0,0,1,70990,1,18947,1,20650,1,22103,1,10949,1,1554,1,14853,1,37478,1,26180,1,23225,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,0,1500000,0,0,S,1,1,0,500000,1000000,1500000,0,20000000,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,0,0,0,3000000,0,0,0,0,0,12000000,0,0,0,0,0,5100,0,0,0,0,0,14100,0,S,S,1,0,0,0,0,2000000,0,0,3000000,15000000,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1362,Virginia Polytechnic Institute and State University,Y,3754,U3525001,1,VA,1,1,0,0,0,0,0,0,502486,1,1,1,1,1,1,1,0,1,1,342581,1,201070,1,3829,1,451829,1,20001,1,215039,1,1190,1,63406,1,64136,1,9050,1,667,1,54547,2000,0,S,1,280741,585711,0,600942,0,639994,0,0,340793,0,0,0,0,S,1,2,0,1465391,982790,2448181,0,0,17558210,17558210,1,0,3358351,3108186,0,0,1200000,0,0,0,0,0,0,0,S,1,0,0,0,20432289,0,0,0,0,2948276,0,0,0,0,0,0,67525,0,0,0,0,5700,0,0,0,0,S,S,1,22500000,13237947,0,73882000,7784024,4000000,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1363,Virginia State University,Y,3764,U3526001,1,VA,1,1,1,0,0,0,0,0,8175,1,1,1,0,1,1,0,0,0,1,57030,1,1630,1,1201,1,2312,0,0,0,0,0,0,0,0,1,312,1,4202,0,0,0,0,0,0,S,1,0,0,0,273626,0,0,0,0,0,497309,0,0,0,S,0,0,0,770935,0,770935,S,S,S,S,1,3120000,0,0,0,0,0,0,0,0,0,0,0,0,S,1,460000,2707789,0,2707789,0,0,2707789,0,0,0,0,0,3680,4812,0,4812,0,0,4812,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1364,Norfolk State University,Y,3765,U2269001,1,VA,1,1,1,0,0,0,0,0,6780,1,1,1,1,1,1,0,0,0,0,0,1,7100,1,2326,1,32354,0,0,0,0,0,0,0,0,1,280,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1366,Central Washington University,Y,3771,U0610001,1,WA,2,1,0,0,0,0,0,0,1998,1,1,1,0,0,1,0,0,0,0,0,1,8465,1,2376,1,906,1,5996,0,0,0,0,0,0,1,4321,1,10360,1,7460,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,16500000,0,16500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,1015000,0,0,0,250000,0,0,0,0,0,0,0,1656,0,0,0,323,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
