,YEAR,INST_ID,INST_NAME,INST_STATE,TOC_CODE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND,NASF_NR,RR_NR,NASF_CLIN_TRIAL
2452,2015,1042,University of California-Los Angeles,CA,1,920183,1004.0,456364,41469.0,251848.0,1115646.0,33359.0,134349.0,328753.0,78242,141593.0,223449.0,923934,0,0,0,0,199088000,0,,,0,0,0,,0,0,202438000,202438000,0,0,177400000,177400000,0.0,0.0,
2453,2015,1043,University of California-Riverside,CA,1,128506,274326.0,267777,24656.0,155505.0,47300.0,25991.0,40918.0,154380.0,49677,32000.0,0.0,47300,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,56935.0,0.0,
2454,2015,1044,University of California-San Diego,CA,1,1060207,0.0,317886,0.0,546713.0,874120.0,15933.0,338696.0,271192.0,58547,106157.0,165080.0,874120,0,20394000,0,4563066,6567000,0,,,266800,0,275000,,0,0,44217848,44217848,0,0,0,0,0.0,0.0,
2455,2015,1045,University of California-San Francisco,CA,1,1084031,0.0,323037,0.0,0.0,1476825.0,0.0,0.0,0.0,0,16300.0,207900.0,2024043,0,7000000,0,0,30000000,0,,,0,0,0,,0,0,37000000,37000000,0,0,0,0,0.0,0.0,
2456,2015,1046,University of California-Santa Barbara,CA,1,221122,0.0,156219,19443.0,191856.0,1419.0,9056.0,73082.0,173165.0,34511,95746.0,35189.0,0,0,10285504,0,327705,0,0,,,796212,0,623000,,0,0,12282421,12282421,0,26505000,48199000,74704000,27627.0,0.0,
2457,2015,1047,University of California-Santa Cruz,CA,1,147536,0.0,123313,19225.0,103710.0,0.0,9216.0,121166.0,175666.0,25478,52097.0,27858.0,0,0,1327067,0,702300,0,0,,,0,4683215,0,,0,0,15821246,15821246,0,69657000,10874000,80531000,0.0,0.0,
2458,2015,1048,Santa Clara University,CA,2,2772,0.0,20000,0.0,65000.0,900.0,4400.0,0.0,31500.0,5000,5000.0,0.0,0,0,0,0,3000000,0,0,,,0,0,0,,0,0,3000000,3000000,0,0,0,0,2000.0,0.0,
2459,2015,1049,University of Southern California,CA,2,650506,0.0,275948,100149.0,133239.0,163155.0,593.0,67678.0,60672.0,23753,36100.0,135827.0,338107,0,62824106,1359674,5631243,265291,0,,,0,0,0,,0,0,70469886,70469886,0,0,150000000,150000000,0.0,0.0,
2460,2015,1050,University of the Pacific,CA,2,1877,0.0,12320,7600.0,40372.0,18314.0,16376.0,14073.0,58095.0,12598,14423.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2461,2015,1052,Colorado School of Mines,CO,1,58498,0.0,8263,1786.0,83511.0,0.0,96.0,4358.0,67257.0,0,0.0,0.0,0,0,435000,0,1268000,0,0,,,0,0,0,,0,0,1703000,1703000,0,0,7827220,7827220,0.0,0.0,
2462,2015,1053,University of Northern Colorado,CO,1,3252,0.0,10203,220.0,0.0,14225.0,1731.0,4694.0,16988.0,2410,3722.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2463,2015,1054,"Colorado State University, Fort Collins",CO,1,300572,114928.0,82163,5847.0,238213.0,246285.0,4755.0,61788.0,66717.0,6915,8023.0,42499.0,0,529697,435687,0,4328210,3059533,0,,,0,0,0,,356048,0,8361779,8717827,0,50000000,46518928,96518928,69809.0,0.0,
2464,2015,1055,University of Colorado at Boulder,CO,1,362882,0.0,355433,1644.0,276568.0,40298.0,7458.0,126942.0,289263.0,58824,62813.0,19363.0,0,0,24630937,0,4516186,0,0,,,0,0,6651772,,0,354030,59312303,59666333,0,0,81500000,81500000,15000.0,5700000.0,
2465,2015,1056,University of Denver,CO,2,11216,0.0,9994,1011.0,22070.0,0.0,196.0,603.0,14981.0,13818,577.0,7979.0,0,0,1279000,0,0,0,0,,,739000,0,0,,0,0,3270000,3270000,0,0,22522000,22522000,0.0,0.0,
2466,2015,1059,University of Hartford,CT,2,1305,0.0,2483,0.0,26319.0,5325.0,0.0,0.0,3879.0,1221,0.0,8799.0,0,0,0,0,700000,0,0,,,0,0,0,,0,0,700000,700000,0,0,0,0,0.0,0.0,
2467,2015,1060,Wesleyan University,CT,2,6017,0.0,24419,2457.0,0.0,0.0,1414.0,5069.0,31075.0,6860,5647.0,0.0,0,0,1025398,0,0,0,0,,,2052074,0,0,,0,0,4096852,4096852,0,0,0,0,10082.0,0.0,
2468,2015,1061,Yale University,CT,2,764002,0.0,299836,31182.0,114841.0,1322362.0,13961.0,35475.0,203318.0,49785,165956.0,88464.0,1269844,0,3715479,0,21108827,59390737,0,,,251926,2282275,461634,,0,0,265363788,265363788,0,0,0,0,47302.0,10018041.0,
2469,2015,1062,Delaware State University,DE,1,17654,18936.0,25374,8000.0,126975.0,7500.0,0.0,2770.0,16175.0,5000,5000.0,0.0,0,0,0,0,325000,940000,0,,,0,0,0,,0,1590000,0,1590000,1201741,5820576,4947491,11969808,8310.0,0.0,
2470,2015,1063,University of Delaware,DE,1,169641,72072.0,19767,6122.0,141072.0,20725.0,1303.0,16004.0,74774.0,10070,10276.0,14885.0,0,4000000,1573354,0,3637613,0,0,,,0,0,0,,0,4000000,10102877,14102877,0,0,4680351,4680351,3495.0,0.0,
2471,2015,1064,American University,DC,2,38038,0.0,6814,96.0,0.0,173.0,910.0,0.0,3052.0,3241,10977.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,4057757,4057757,4827.0,0.0,
2472,2015,1065,The Catholic University of America,DC,2,22009,0.0,20480,3595.0,29688.0,7189.0,902.0,0.0,48031.0,6350,7588.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,2429739,2429739,0,0,0,0,0.0,0.0,
2473,2015,1066,Gallaudet University,DC,2,3457,0.0,2298,1075.0,0.0,134.0,0.0,1338.0,495.0,1327,4348.0,326.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2474,2015,1067,George Washington University,DC,2,213334,0.0,204851,28701.0,98326.0,77122.0,4214.0,0.0,72234.0,3728,10245.0,25316.0,115539,0,3000000,3000000,0,3709043,0,,,0,0,0,,0,0,25909043,25909043,0,0,0,0,538.0,0.0,
2475,2015,1068,Georgetown University,DC,2,162983,0.0,256550,4443.0,6204.0,88377.0,185.0,0.0,47606.0,3477,5513.0,0.0,281077,0,12315000,0,0,0,0,,,0,0,0,,0,0,12315000,12315000,0,0,0,0,0.0,0.0,
2476,2015,1069,Howard University,DC,2,38366,0.0,137828,10100.0,42174.0,163756.0,8396.0,11290.0,15415.0,16411,45197.0,7503.0,49695,0,0,0,0,2000000,0,,,0,0,0,,0,0,2000000,2000000,0,0,0,0,0.0,0.0,
2477,2015,1071,Florida Institute of Technology,FL,2,13043,0.0,40250,14720.0,74339.0,0.0,2000.0,10000.0,60000.0,22197,0.0,0.0,0,0,1556228,0,0,0,0,,,0,0,0,,0,0,2170204,2170204,0,0,1566874,1566874,0.0,0.0,
2478,2015,1072,Embry-Riddle Aeronautical University,FL,2,14741,0.0,0,4003.0,13220.0,0.0,3916.0,0.0,15305.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,4417370,4417370,0.0,0.0,
2479,2015,1073,Florida A&M University,FL,1,29895,48670.0,37202,26388.0,59635.0,190769.0,5917.0,4630.0,50981.0,4058,11062.0,0.0,0,631650,0,0,2400000,0,0,,,0,0,0,,0,3031650,0,3031650,0,27563800,0,27563800,4630.0,0.0,
2480,2015,1074,Florida Atlantic University,FL,1,21760,22928.0,72890,16469.0,30237.0,36223.0,1062.0,22299.0,25931.0,14214,6996.0,21729.0,32624,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,1200.0,0.0,
2481,2015,1075,Florida State University,FL,1,231390,0.0,73700,10200.0,101000.0,17600.0,4500.0,50800.0,244000.0,38600,31000.0,0.0,16100,0,672561,0,1451923,0,0,,,0,0,0,,0,2046257,1412747,3459004,0,0,0,0,0.0,0.0,
2482,2015,1076,Nova Southeastern University,FL,2,13532,0.0,20455,0.0,0.0,55492.0,121.0,84777.0,360.0,5000,0.0,0.0,65938,0,306048,0,0,3503543,0,,,0,0,0,,0,0,4482200,4482200,0,0,20774450,20774450,1252.0,0.0,
2483,2015,1077,University of Florida,FL,1,652341,2108313.0,541569,25824.0,521522.0,466385.0,9118.0,26988.0,218994.0,45012,39602.0,0.0,619246,300000,1100000,0,1898000,5360614,0,,,0,0,0,,0,0,67658614,67658614,0,16803350,4516193,21319543,152494.0,0.0,
2484,2015,1078,University of Miami,FL,2,342852,17866.0,87050,594.0,10656.0,170051.0,402.0,43201.0,20425.0,18050,1036.0,0.0,259700,2596293,40025087,0,17270533,0,0,,,0,1123577,0,,0,0,75371712,75371712,0,0,0,0,0.0,0.0,
2485,2015,1081,Clark Atlanta University,GA,2,9172,0.0,26000,7800.0,0.0,0.0,400.0,0.0,51000.0,0,5400.0,0.0,0,0,2036481,0,0,0,0,,,0,0,0,,2036481,0,0,2036481,0,0,0,0,0.0,0.0,
2486,2015,1082,Emory University,GA,2,551556,0.0,838275,0.0,19029.0,567715.0,14806.0,0.0,80494.0,82651,30822.0,0.0,889869,0,0,0,0,1000739,0,,,0,0,0,,0,0,1000739,1000739,0,0,0,0,14330.0,0.0,
2487,2015,1083,Fort Valley State University,GA,1,4547,153378.0,25848,18242.0,11724.0,28219.0,54728.0,0.0,63356.0,13884,13884.0,0.0,0,361100,0,0,0,0,0,,,0,0,0,,161100,200000,0,361100,5100000,0,0,5100000,0.0,0.0,
2488,2015,1084,Georgia Southern University,GA,1,19584,0.0,40838,1902.0,155562.0,4334.0,1081.0,1712.0,15316.0,9006,4962.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2489,2015,1085,Georgia State University,GA,1,80955,0.0,112673,2791.0,0.0,20652.0,460.0,9033.0,75786.0,25961,6294.0,0.0,0,0,1800000,0,0,0,0,,,700000,0,0,,0,2500000,0,2500000,0,0,26510000,26510000,0.0,0.0,
2490,2015,1086,Georgia Regents University,GA,1,64116,0.0,203651,0.0,0.0,44659.0,0.0,0.0,500.0,0,0.0,0.0,190113,0,2213045,0,0,324841,0,,,0,0,0,,0,2287329,250557,2537886,0,0,0,0,0.0,0.0,
2491,2015,1087,Morehouse College,GA,2,6973,0.0,10600,1611.0,0.0,0.0,900.0,0.0,7200.0,7400,1000.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2492,2015,1089,Savannah State University,GA,1,2210,2300.0,3750,4760.0,5638.0,0.0,1150.0,6506.0,4073.0,0,1368.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,3300.0,0.0,
2493,2015,1090,Spelman College,GA,2,1185,600.0,16024,5036.0,1434.0,0.0,6434.0,0.0,52354.0,800,0.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,1168.0,0.0,
2494,2015,1091,University of Georgia,GA,1,313445,1992500.0,341733,2793.0,149217.0,417891.0,345.0,229896.0,98059.0,41031,15330.0,297143.0,0,500000,0,500000,730158,4273467,0,,,0,0,0,,0,1547584,5181041,6728625,0,2216201,3060468,5276669,304597.0,0.0,
2495,2015,1093,University of Hawaii at Manoa,HI,1,319818,22180.0,123329,4135.0,69498.0,56707.0,124.0,137805.0,54873.0,2650,1389.0,0.0,57462,0,7034543,0,0,0,0,,,0,0,0,,0,0,7034543,7034543,0,0,0,0,6743.0,0.0,
2496,2015,1094,Boise State University,ID,1,25351,0.0,32285,2479.0,38127.0,5895.0,317.0,14537.0,16444.0,2617,799.0,0.0,0,0,5259104,0,260000,276152,0,,,0,0,0,,3978104,1760100,1818860,7557064,0,0,0,0,544.0,0.0,
2497,2015,1095,Idaho State University,ID,1,19962,0.0,73686,0.0,253930.0,49763.0,0.0,14734.0,45531.0,14113,33614.0,39088.0,0,0,3914554,0,0,728000,0,,,0,0,0,,0,2685300,1957254,4642554,0,0,0,0,0.0,0.0,
2498,2015,1096,University of Idaho,ID,1,92512,187979.0,147180,2910.0,55095.0,15947.0,765.0,9533.0,28232.0,734,13526.0,0.0,0,1408900,600000,0,970700,991725,0,,,330575,2096500,0,,0,3721900,2676500,6398400,820083,4934312,47578605,53333000,22314.0,0.0,
2499,2015,1097,Bradley University,IL,2,1483,1123.0,13274,1141.0,15575.0,811.0,0.0,0.0,7207.0,4315,374.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2500,2015,1098,Midwestern University,IL,2,7310,0.0,93197,0.0,0.0,26894.0,0.0,246.0,0.0,0,2161.0,0.0,93443,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2501,2015,1099,Rosalind Franklin University of Medicine & Science,IL,2,17794,0.0,383971,0.0,0.0,15000.0,0.0,0.0,0.0,0,0.0,0.0,383977,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2502,2015,1100,DePaul University,IL,2,5681,3035.0,18650,6600.0,0.0,0.0,3600.0,0.0,16620.0,6000,9840.0,0.0,0,0,2510000,0,0,0,0,,,0,0,0,,0,0,6600000,6600000,0,0,0,0,3035.0,0.0,
2503,2015,1101,Illinois Institute of Technology,IL,2,30938,0.0,8000,7473.0,93274.0,0.0,6913.0,0.0,18484.0,2642,0.0,0.0,0,0,0,0,525000,0,0,,,0,0,0,,0,0,525000,525000,0,0,0,0,0.0,0.0,
2504,2015,1102,Illinois State University,IL,1,5212,175181.0,37430,832.0,0.0,4128.0,2951.0,4344.0,13457.0,2283,4498.0,0.0,0,0,642763,0,0,0,0,,,0,0,0,,0,642763,0,642763,0,0,0,0,0.0,0.0,
2505,2015,1104,Loyola University Chicago,IL,2,48996,3774.0,268994,5693.0,1600.0,69672.0,6425.0,0.0,47421.0,17372,18847.0,0.0,83087,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,30000.0,0.0,
2506,2015,1105,Northern Illinois University,IL,1,15165,0.0,32459,3804.0,10518.0,3538.0,886.0,9688.0,39508.0,18332,4253.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2507,2015,1106,Northwestern University,IL,2,621504,0.0,248658,0.0,166054.0,398684.0,3943.0,8548.0,139690.0,14356,11743.0,10186.0,431426,0,25109556,0,5744634,13523861,0,,,1938876,0,286819,,0,0,47994552,47994552,0,0,16774816,16774816,911.0,0.0,
2508,2015,1107,Southern Illinois University Carbondale,IL,1,65256,129191.0,69502,102.0,39408.0,42024.0,89.0,6458.0,22105.0,10432,4418.0,0.0,38229,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,4536.0,0.0,
2509,2015,1108,Southern Illinois University Edwardsville,IL,1,17215,15963.0,3599,0.0,13639.0,4444.0,25.0,0.0,3279.0,0,3500.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,1933.0,0.0,
2510,2015,1109,University of Chicago,IL,2,378322,0.0,655485,7970.0,8080.0,406923.0,4624.0,35082.0,170811.0,38034,19742.0,3315.0,406923,0,0,0,0,20000000,0,,,0,0,0,,0,0,28190676,28190676,0,0,0,0,0.0,0.0,
2511,2015,1110,University of Illinois at Urbana-Champaign,IL,1,598531,824677.0,314953,180167.0,620461.0,144887.0,3601.0,11893.0,204816.0,71440,30640.0,311453.0,0,293808,0,0,0,528508,0,,,522319,0,0,,0,257575,1546182,1803757,0,2291718,90187,2381905,315313.0,0.0,
2512,2015,1111,University of Illinois at Chicago,IL,1,339644,0.0,289514,15005.0,81875.0,414982.0,3734.0,9374.0,82744.0,10192,21354.0,111351.0,357945,0,0,0,0,273792,0,,,0,301170,0,,0,0,574962,574962,0,0,0,0,548.0,0.0,
2513,2015,1112,Western Illinois University,IL,1,1349,3136.0,10103,3000.0,13000.0,3927.0,0.0,5220.0,32252.0,4000,5220.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,490000,490000,0.0,0.0,
2514,2015,1113,Ball State University,IN,1,4364,3807.0,28776,6494.0,0.0,21232.0,1611.0,8259.0,27543.0,5010,9688.0,5296.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,287373,287373,5621.0,0.0,
2515,2015,1114,Indiana State University,IN,1,1434,0.0,25459,1184.0,3500.0,37881.0,4787.0,8515.0,7684.0,3144,5968.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,300000,0,300000,0,0,0,0,1283.0,0.0,
2516,2015,1116,University of Notre Dame,IN,2,160461,0.0,208315,2193.0,181897.0,0.0,18332.0,0.0,59986.0,9644,5764.0,0.0,0,0,0,0,369000,0,0,,,0,0,0,,0,0,369000,369000,0,0,61433227,61433227,0.0,0.0,
2517,2015,1119,Iowa State University,IA,1,297293,984488.0,170543,3879.0,181158.0,6209.0,6374.0,2322.0,90271.0,3006,7205.0,22449.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,1240000,1240000,0,0,0,0,12741.0,0.0,
2518,2015,1120,University of Northern Iowa,IA,1,3510,0.0,32753,2470.0,1067.0,4008.0,4631.0,4217.0,22161.0,3060,2632.0,12156.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,513.0,0.0,
2519,2015,1121,University of Iowa,IA,1,436852,0.0,211006,1508.0,125572.0,225793.0,659.0,2253.0,86862.0,17919,4219.0,0.0,298030,0,9526541,0,16477414,39382857,0,,,0,0,0,,14154250,1000000,55574353,70728603,0,0,0,0,467.0,0.0,
2520,2015,1122,Pittsburg State University,KS,1,2458,1079.0,25917,0.0,2882.0,0.0,0.0,0.0,6337.0,5481,0.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2521,2015,1123,Kansas State University,KS,1,178304,207318.0,241459,18846.0,312056.0,80384.0,12755.0,13484.0,152572.0,21819,35007.0,0.0,0,1355000,0,0,0,7200000,0,,,0,0,0,,0,0,8555000,8555000,0,2000000,3560000,5560000,88785.0,0.0,
2522,2015,1124,Wichita State University,KS,1,53614,0.0,16377,0.0,340886.0,6381.0,0.0,8526.0,24885.0,6895,6256.0,0.0,0,0,0,0,1054328,0,0,,,0,0,0,,0,1054328,0,1054328,0,0,19918058,19918058,0.0,0.0,
2523,2015,1126,Kentucky State University,KY,1,5694,20897.0,1366,1922.0,0.0,0.0,0.0,0.0,0.0,0,238.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2524,2015,1127,Murray State University,KY,1,2053,46255.0,16000,8771.0,6100.0,19359.0,2400.0,4600.0,9600.0,3192,8439.0,5596.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,500000,500000,0,48720000,0,48720000,16000.0,0.0,
2525,2015,1128,University of Louisville,KY,1,163199,0.0,254221,0.0,85707.0,199528.0,0.0,0.0,46803.0,17643,3996.0,1803.0,340594,0,620000,0,0,2971000,0,,,0,0,0,,0,0,3591000,3591000,0,0,0,0,0.0,0.0,
2526,2015,1129,Western Kentucky University,KY,1,7398,4867.0,15166,12231.0,26924.0,4440.0,7021.0,9999.0,38849.0,4060,0.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2527,2015,1132,Louisiana Tech University,LA,1,17088,12620.0,15370,10575.0,111263.0,9572.0,4570.0,900.0,21668.0,2720,4839.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,900.0,0.0,
2528,2015,1133,"Louisiana State University, Baton Rouge",LA,1,282462,554466.0,125527,3974.0,366977.0,119037.0,2619.0,32372.0,109310.0,11939,9392.0,3286.0,0,0,2291110,0,74586600,0,0,,,0,0,0,,0,39584410,37293300,76877710,0,17706700,17706700,35413400,0.0,0.0,
2529,2015,1134,Louisiana State University Health Sciences Center - New Orleans,LA,1,45486,0.0,99739,0.0,0.0,67832.0,0.0,0.0,0.0,0,0.0,0.0,151428,0,0,0,0,3169556,0,,,0,0,0,,0,0,3169556,3169556,0,0,0,0,0.0,0.0,
2530,2015,1135,University of New Orleans,LA,1,17182,0.0,12514,4153.0,26680.0,0.0,575.0,10616.0,40905.0,5876,3556.0,245.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2531,2015,1136,University of Louisiana at Monroe,LA,1,2267,0.0,34984,0.0,1596.0,51713.0,3094.0,0.0,19410.0,380,1821.0,5508.0,0,0,440000,0,0,370000,0,,,0,0,0,,0,567000,563000,1130000,0,0,0,0,0.0,0.0,
2532,2015,1137,"Southern University and A&M College, Baton Rouge",LA,1,3153,18000.0,20000,22794.0,65000.0,2476.0,6100.0,0.0,26000.0,2082,15322.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,1350000,0,1350000,0,0,0,0,0.0,0.0,
2533,2015,1138,Tulane University,LA,2,148784,0.0,268382,5961.0,17041.0,205051.0,10755.0,17202.0,46228.0,22714,27950.0,0.0,122117,0,847006,0,0,1463045,0,,,0,4517600,0,,383179,0,6444472,6827651,3126659,0,1215630,4342289,6259.0,0.0,
2534,2015,1139,University of Louisiana at Lafayette,LA,1,59068,44179.0,494811,42055.0,39692.0,12947.0,3306.0,4777.0,19304.0,2732,13396.0,14601.0,0,0,695810,0,2000000,0,0,,,0,0,0,,0,0,2695810,2695810,0,0,0,0,3190.0,0.0,
2535,2015,1140,Xavier University of Louisiana,LA,2,9335,0.0,10968,1436.0,0.0,35578.0,500.0,0.0,12140.0,500,600.0,500.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2536,2015,1142,Bowdoin College,ME,2,2950,0.0,14732,1643.0,0.0,0.0,770.0,9040.0,12200.0,3786,3384.0,2329.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,704566,704566,0,0,0,0,0.0,0.0,
2537,2015,1144,University of Maine,ME,1,100493,278844.0,85974,8495.0,173739.0,1883.0,182.0,28964.0,27473.0,16604,4342.0,4124.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,3250000,0,3250000,6500000,34379.0,0.0,
2538,2015,1146,The Johns Hopkins University and Applied Physics Laboratory,MD,2,2227536,0.0,744679,344011.0,1131464.0,899624.0,14593.0,19601.0,300048.0,44682,35362.0,14195.0,1178362,0,22886747,0,12565300,5788300,352700,,,5931000,0,0,,0,0,69161047,69161047,0,0,0,0,0.0,0.0,
2539,2015,1148,Morgan State University,MD,1,15337,2935.0,48582,3356.0,59100.0,4215.0,2977.0,220.0,11325.0,6651,42675.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,1000.0,0.0,
2540,2015,1150,University of Maryland College Park,MD,1,472235,139746.0,186691,30059.0,131043.0,26205.0,12808.0,16159.0,196731.0,15070,31228.0,0.0,0,305000,8799425,0,0,0,0,,,0,0,0,,1205000,301401,22494425,24000826,0,84978500,12737000,97715500,0.0,0.0,
2541,2015,1151,University of Maryland Baltimore,MD,1,390682,0.0,176880,0.0,0.0,665332.0,0.0,0.0,0.0,0,14013.0,0.0,500666,0,5134892,0,0,1738646,0,,,0,2243465,0,,0,0,9117003,9117003,0,0,0,0,0.0,0.0,
2542,2015,1152,University of Maryland Baltimore County,MD,1,64329,0.0,43530,25797.0,57800.0,1116.0,4776.0,6436.0,63425.0,18581,14688.0,9256.0,0,0,0,0,0,0,0,,,0,0,0,,0,510400,0,510400,0,0,0,0,6980.0,0.0,
2543,2015,1154,Amherst College,MA,2,3171,0.0,14000,1900.0,0.0,0.0,1600.0,4400.0,20000.0,1700,6400.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,4400.0,0.0,
2544,2015,1155,Boston College,MA,2,28326,0.0,37285,210.0,0.0,849.0,572.0,8206.0,48572.0,7331,12532.0,0.0,0,0,2478000,0,0,0,0,,,0,0,0,,0,0,7902000,7902000,0,0,0,0,0.0,0.0,
2545,2015,1156,Boston University,MA,2,353850,0.0,577559,9685.0,105664.0,79541.0,4055.0,24365.0,155415.0,45888,5482.0,0.0,383627,0,2301000,0,4833000,827000,0,,,0,0,0,,370000,0,7923000,8293000,0,0,79800000,79800000,0.0,0.0,
2546,2015,1157,Brandeis University,MA,2,67048,0.0,124162,11167.0,0.0,0.0,9917.0,0.0,79487.0,22839,59943.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2547,2015,1158,Clark University,MA,2,5644,0.0,17000,0.0,0.0,0.0,2000.0,0.0,5000.0,9000,10000.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2548,2015,1159,Harvard University,MA,2,875964,35135.0,1170465,24336.0,144563.0,77173.0,64591.0,85813.0,448800.0,60057,279502.0,25882.0,598759,0,86129889,0,728404,3422400,3025301,,,7349305,351450,0,,0,0,163585128,163585128,0,0,0,0,3202.0,8610000.0,
2549,2015,1160,University of Massachusetts Lowell,MA,1,52595,0.0,7577,6026.0,119239.0,29809.0,135.0,7293.0,91265.0,2704,4336.0,0.0,0,0,250000,0,9300000,428000,0,,,0,0,0,,0,4989000,4989000,9978000,0,0,0,0,0.0,0.0,
2550,2015,1161,New England College of Optometry,MA,2,1234,0.0,3797,0.0,0.0,2825.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2551,2015,1162,Massachusetts Institute of Technology,MA,2,815008,0.0,338749,142354.0,742801.0,0.0,7680.0,50943.0,452855.0,0,17735.0,173537.0,0,0,0,470462,418811,0,35052000,,,0,0,492665,,0,0,39976177,39976177,0,0,350000000,350000000,0.0,0.0,
2552,2015,1163,Mount Holyoke College,MA,2,3335,0.0,10696,1653.0,0.0,0.0,1030.0,4780.0,11918.0,10737,0.0,0.0,0,0,565078,345912,0,0,0,,,0,0,0,,0,0,910990,910990,0,0,0,0,400.0,0.0,
2553,2015,1164,Northeastern University,MA,2,111779,0.0,49945,10477.0,69937.0,50414.0,2233.0,20005.0,46799.0,18373,4418.0,0.0,0,0,4854076,0,7122905,5163427,0,,,0,1325000,0,,0,0,27825786,27825786,0,0,168000000,168000000,13461.0,0.0,
2554,2015,1165,Smith College,MA,2,4047,0.0,16114,926.0,3318.0,0.0,1099.0,0.0,36646.0,11151,2723.0,0.0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0.0,0.0,
2555,2015,1166,University of Massachusetts Dartmouth,MA,1,25879,0.0,11092,2460.0,25587.0,566.0,2115.0,21205.0,17932.0,3100,3547.0,3209.0,0,0,2138923,349256,2069574,1046026,0,,,0,0,1795752,,0,0,11502453,11502453,0,0,0,0,0.0,0.0,
2556,2015,1167,Tufts University,MA,2,156411,0.0,226320,1617.0,67112.0,281990.0,379.0,5848.0,45636.0,11395,1804.0,11535.0,180030,0,6663952,0,11957842,15393565,0,,,253777,2453064,0,,0,0,56042797,56042797,0,0,1900000,1900000,0.0,0.0,
