,YEAR,INST_ID,INST_NAME,INST_STATE,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_NR,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_CLIN_TRIAL,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_NR,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_STA,NC_INST,NC_TFUND,EXP_TOT
596,2019,1023,California State University-Dominguez Hills,CA,0,4124,624,0,180,0,0,612,3529,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582
597,2019,1024,California State University-San Bernardino,CA,0,8541,2166,0,10416,958,0,1205,10416,12577,14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11535
598,2019,1025,California Polytechnic State University-San Luis Obispo,CA,27153,40422,16315,68222,9515,5200,3987,13500,23748,2030,1680,1050,16712,0,921732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921732,921732,15000000,56500000,71500000,15860
599,2019,1026,California State Polytechnic University-Pomona,CA,2169,4526,2700,2326,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7538
600,2019,1027,California State University-Chico,CA,1145,10000,588,2918,945,500,600,1337,3764,706,5034,0,400,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,500000,500000,15381940,0,15381940,2298
601,2019,1028,California State University-Fresno,CA,50310,16826,105,11052,5235,0,0,2019,12238,4814,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8414
602,2019,1029,Humboldt State University,CA,23205,29689,571,11866,6376,2135,5469,7501,6929,3705,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14983
603,2019,1030,San Diego State University,CA,0,51377,9729,44525,26674,3282,5285,8132,32344,45119,13671,1000,0,0,0,0,0,1050000,0,0,0,0,0,0,0,0,0,0,1050000,0,1050000,0,0,0,69858
604,2019,1031,California State University-Northridge,CA,0,28817,1778,29024,16694,0,0,5790,27846,8453,3069,0,0,0,0,0,0,0,0,0,0,0,1345459,0,0,0,0,0,1345459,0,1345459,0,0,0,17036
605,2019,1032,San Jose State University,CA,12690,31997,3612,37999,11921,2941,1132,34072,32772,3282,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43661200,43661200,38252
606,2019,1033,Claremont Graduate University,CA,0,0,430,0,8574,332,0,0,0,4080,7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11142
607,2019,1034,Harvey Mudd College,CA,0,8291,10021,15586,0,3398,0,0,18252,537,0,0,0,0,0,0,0,0,0,0,0,0,314000,0,0,0,0,0,0,314000,314000,0,9503500,9503500,3717
608,2019,1035,Pomona College,CA,2100,31000,5300,0,0,5500,3000,7500,40000,9000,7600,0,0,0,0,0,300000,0,0,0,0,0,0,300000,0,0,0,0,0,600000,600000,0,0,0,2425
609,2019,1036,Loma Linda University,CA,0,69952,0,4625,19984,0,0,470,0,0,0,7846,0,88481,0,605433,0,0,2738538,0,0,0,0,0,0,0,605433,0,0,3343971,3343971,0,0,0,22922
610,2019,1037,Occidental College,CA,0,48000,0,0,1314,9645,0,21000,48300,2238,32682,0,0,0,0,13000000,0,0,0,387369,0,0,777955,0,250000,0,0,0,0,14415324,14415324,0,0,0,1432
611,2019,1038,Stanford University,CA,0,540635,25899,257241,507647,5196,6821,50158,271815,22412,29778,9079,13354,913582,0,574000,0,0,1728000,0,0,401000,5159000,0,0,0,1728000,0,0,7862000,7862000,0,119909000,119909000,1106314
612,2019,1039,University of California-Berkeley,CA,0,724440,22068,572292,92464,38817,209161,72359,377771,44340,216902,0,37513,0,0,5500000,0,1000000,3000000,0,23900000,300000,8000000,0,300000,2000000,0,0,8000000,36000000,44000000,0,0,0,747690
613,2019,1040,University of California-Davis,CA,757974,927250,25717,327030,510383,14195,25791,84363,181716,40494,79751,323889,114057,483252,0,39475900,0,921400,4229000,0,0,0,23828000,0,0,0,0,0,4233000,64221300,68454300,0,13533000,13533000,774775
614,2019,1041,University of California-Irvine,CA,0,453526,59486,262169,376133,16836,0,39999,221864,50613,87796,0,0,376133,0,2426872,0,14120137,4899081,0,0,0,623222,0,1633553,0,4899081,0,6916735,16786130,23702865,13772636,29287510,43060146,399295
615,2019,1042,University of California-Los Angeles,CA,1005,429330,41566,260512,1220672,37903,0,133954,327837,78987,159384,0,226483,1049017,0,1630743,0,1621123,9479804,0,0,544613,684900,0,0,1036725,7595180,0,0,14997908,14997908,0,177400000,177400000,1242619
616,2019,1043,University of California-Riverside,CA,334709,189722,23191,160155,41206,16595,2213,37099,148738,42474,22794,0,25604,41206,2240000,3788000,0,1720000,12340000,299000,0,64778000,29513000,0,0,0,12340000,0,22019000,92659000,114678000,0,27405000,27405000,162054
617,2019,1044,University of California-San Diego,CA,0,300809,0,674362,857936,16535,0,332438,284817,59022,133080,53843,292020,885373,0,27414831,0,1652000,61560754,1010301,0,52396995,13509563,0,0,819796,13227889,0,0,158364240,158364240,0,3689000,3689000,1256171
618,2019,1045,University of California-San Francisco,CA,0,314900,0,0,1374000,0,0,0,0,0,15900,0,193500,1898300,0,54200000,0,0,108400000,0,0,0,0,0,0,0,162600000,0,13000000,149600000,162600000,0,0,0,1595732
619,2019,1046,University of California-Santa Barbara,CA,0,156295,22268,227271,1419,9168,32272,74523,170888,40367,94828,0,48394,0,0,4337184,504000,1432610,0,0,0,2363256,4172793,616380,3273907,0,0,0,4645238,12054892,16700130,0,65010000,65010000,223349
620,2019,1047,University of California-Santa Cruz,CA,0,110867,6928,104127,0,11763,0,125060,178398,24556,52156,0,27865,0,0,0,0,360855,0,0,0,0,1580609,0,756589,0,0,0,0,2698053,2698053,0,0,0,123221
622,2019,1049,University of Southern California,CA,0,237776,187622,146886,236515,828,0,78009,72090,22973,46277,79342,22904,353310,0,27910816,5053700,21108731,4989918,0,0,6258937,4669938,0,1887943,0,2673367,0,0,71879983,71879983,0,36852500,36852500,854673
623,2019,1050,University of the Pacific,CA,0,2752,1900,17733,8393,4058,0,4253,19205,2355,2777,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228
624,2019,1052,Colorado School of Mines,CO,0,15265,2516,109369,0,0,0,11311,33488,0,0,0,14645,0,0,306980,0,564802,0,0,0,0,0,0,0,0,0,0,0,871782,871782,0,0,0,58288
625,2019,1053,University of Northern Colorado,CO,0,16235,480,0,12415,4536,74,2986,9756,3706,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3722
626,2019,1054,"Colorado State University, Fort Collins",CO,157454,195165,5847,228928,249824,4897,167520,63713,99461,12591,7209,21818,49071,0,0,2338740,0,270000,0,0,0,0,579573,0,0,310133,0,0,1939959,1558487,3498446,6697735,20814798,27512533,356951
627,2019,1055,University of Colorado at Boulder,CO,0,175711,22789,281631,7551,3065,40455,135220,252416,58438,10338,8191,0,0,0,796770,0,5162824,0,0,316208,5541075,1037314,638159,0,0,0,0,0,13492350,13492350,0,9198819,9198819,488883
628,2019,1056,University of Denver,CO,0,22507,1424,29346,0,1081,0,650,27512,17811,22460,0,0,0,0,0,0,0,0,0,0,0,394019,0,0,0,0,0,0,394019,394019,0,0,0,21618
629,2019,1060,Wesleyan University,CT,0,30565,2106,0,0,3274,7358,8450,42243,13554,8175,0,0,0,0,999008,0,0,0,0,0,0,920000,282000,0,0,0,0,0,2201008,2201008,0,0,0,8529
630,2019,1061,Yale University,CT,0,726191,27768,123091,984003,17709,48407,37879,229285,43684,171818,40800,37571,1292418,0,50068608,0,8146174,39703245,0,3258754,881015,9008799,2694096,300871,0,88965071,0,0,114061562,114061562,0,0,0,972856
631,2019,1062,Delaware State University,DE,28774,28446,19800,2400,7654,1685,8310,2770,119454,32888,4888,0,620,0,0,426000,0,0,0,0,0,0,0,0,0,0,0,400000,0,26000,426000,0,0,0,18916
632,2019,1063,University of Delaware,DE,111252,17217,8101,143572,43299,1524,8355,61202,96917,15704,10816,3836,7698,0,1565392,0,0,1392043,327359,0,0,391941,924360,0,254793,0,0,0,327915,4527973,4855888,0,81192468,81192468,179560
633,2019,1064,American University,DC,0,7823,1408,0,698,2247,7755,0,16265,6059,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12972680,12972680,31906
634,2019,1065,The Catholic University of America,DC,0,21807,3595,29688,6868,902,0,0,48031,6350,7558,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,800000,800000,0,0,0,24269
635,2019,1066,Gallaudet University,DC,0,3545,1631,0,639,655,315,473,913,3528,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7046
636,2019,1067,George Washington University,DC,0,204851,28701,98326,167034,4214,538,0,72234,3728,10245,0,25316,160495,0,0,0,0,1755000,0,0,0,13445000,350000,0,0,1755000,0,0,15550000,15550000,0,0,0,242029
637,2019,1068,Georgetown University,DC,0,109253,1946,0,159418,1222,0,0,56591,5982,148320,132747,0,183750,0,1100000,0,0,700000,0,0,0,1500000,0,0,0,700000,0,0,3300000,3300000,0,0,0,192160
638,2019,1069,Howard University,DC,0,137828,10100,42174,162518,8396,0,11290,15415,16441,44672,5200,7503,49695,0,1139000,0,828000,8073000,0,0,0,311000,0,0,0,6140000,0,0,10351000,10351000,0,0,0,44592
639,2019,1071,Florida Institute of Technology,FL,0,40250,14720,85609,0,2000,0,10000,60000,22197,0,8197,0,0,0,0,0,3326986,0,0,0,0,0,0,0,0,0,1416000,1484139,426847,3326986,0,0,0,16343
640,2019,1072,Embry-Riddle Aeronautical University,FL,0,1800,4003,28643,0,3916,0,3000,15305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,721945,4221945,16601
641,2019,1073,Florida A&M University,FL,42569,26317,709,40958,20868,0,10090,12390,2300,207,2278,3552,0,0,514049,0,0,0,0,0,0,0,0,0,0,0,0,514049,0,0,514049,0,0,581691,34437
642,2019,1074,Florida Atlantic University,FL,39437,122977,0,34271,958,0,2818,9799,23643,9760,5038,4575,38342,27800,0,582464,0,0,0,0,0,0,0,0,0,0,582464,0,0,582464,582464,0,0,0,44634
643,2019,1075,Florida State University,FL,0,60800,6700,122000,26500,2300,2900,31300,141400,35700,23400,0,0,19900,0,24500000,0,6225284,0,0,0,642857,8169443,0,0,0,0,0,0,39537584,39537584,4700000,0,4700000,260486
644,2019,1076,Nova Southeastern University,FL,0,53104,0,0,61371,121,1252,87448,360,5000,0,44800,0,65938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22406
645,2019,1077,University of Florida,FL,2139829,556702,25214,525400,509765,10491,160315,27677,214483,45602,37663,16501,0,652988,1795426,0,0,1717145,501534,0,0,0,782113,0,0,0,0,0,2203931,2592287,4796218,6610056,1029670,7639726,831362
646,2019,1078,University of Miami,FL,0,117914,888,14314,170946,0,12920,19136,29248,12730,291,12090,0,281715,0,0,310360,1080282,4591400,0,0,3028915,0,0,0,0,4591400,0,0,9010957,9010957,0,0,0,355132
647,2019,1081,Clark Atlanta University,GA,0,26000,8000,2500,0,400,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810
648,2019,1082,Emory University,GA,0,442658,224,0,307274,3980,20291,0,99514,39678,12407,2729,0,646792,0,2475534,0,0,1674255,250000,250000,0,1193916,0,0,0,4147675,0,0,5843705,5843705,0,0,0,693172
649,2019,1083,Fort Valley State University,GA,188118,56639,18242,19724,32832,54728,0,0,63356,13884,13884,0,0,0,2835558,0,0,0,0,0,0,0,0,0,0,0,0,0,2835558,0,2835558,6501558,0,6501558,3916
650,2019,1084,Georgia Southern University,GA,5125,44398,1902,64752,3708,1820,0,1712,14499,8174,5989,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,5000000,0,5000000,18350000,0,18350000,12150
651,2019,1085,Georgia State University,GA,0,109865,306,0,9216,0,0,6256,63450,26000,699,0,0,0,0,590000,0,0,0,0,0,3000000,980000,2235000,0,0,0,0,6805000,0,6805000,0,0,0,133302
652,2019,1086,Augusta University,GA,0,195343,500,0,73757,1000,1000,0,1000,500,500,5250,0,205352,0,440000,0,0,0,0,0,0,0,0,0,0,440000,0,440000,0,440000,0,0,0,99043
653,2019,1087,Morehouse College,GA,0,10600,1611,0,0,900,0,0,7200,7400,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365
654,2019,1089,Savannah State University,GA,2300,7950,5120,7798,0,1150,4770,6550,4073,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793
655,2019,1090,Spelman College,GA,600,16024,5036,1434,0,6434,1168,0,52354,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673
656,2019,1091,University of Georgia,GA,2022401,363971,2793,149217,417891,345,304597,232696,98059,41031,15330,34298,297143,0,5300000,480000,0,807000,3859000,0,0,0,0,0,0,0,0,0,4262064,6183936,10446000,0,51882655,51882655,390773
657,2019,1093,University of Hawaii at Manoa,HI,5978,263622,23130,112185,172597,7852,23285,223775,143467,17488,85539,0,0,168383,4312500,1021972,0,0,0,2437500,0,2177507,2498146,0,0,0,821972,0,11957324,490301,12447625,43000000,0,43000000,272971
658,2019,1094,Boise State University,ID,0,30794,5252,49874,2706,1428,1532,13490,15213,488,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745350,11118669,13864019,37959
659,2019,1095,Idaho State University,ID,0,37046,4214,132189,19937,901,0,13577,27846,10757,6919,840,42443,0,0,1385600,0,350000,0,0,0,0,0,0,0,0,0,0,0,1735600,1735600,0,4000000,4000000,17659
660,2019,1096,University of Idaho,ID,191319,134665,3644,53888,16369,1325,32265,11724,32507,321,4456,0,0,0,692600,5386767,264767,933745,0,264766,0,0,1354000,0,0,0,0,0,4649900,4246745,8896645,0,7781000,7781000,105578
661,2019,1097,Bradley University,IL,0,13274,1135,23099,769,0,0,0,8494,3845,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201
662,2019,1098,Midwestern University,IL,481,94854,0,0,26634,0,0,635,0,251,0,1072,0,39839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10409200,10409200,10173
663,2019,1099,Rosalind Franklin University of Medicine & Science,IL,0,383971,0,0,15000,0,0,0,0,0,0,1650,0,383977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16765
664,2019,1100,DePaul University,IL,3035,18650,6600,0,0,3600,3035,0,16620,6000,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6325
665,2019,1101,Illinois Institute of Technology,IL,4021,8000,7473,93274,0,6913,0,0,18484,2642,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32566
667,2019,1104,Loyola University Chicago,IL,3100,268994,5693,3297,58869,6425,3000,0,13582,1622,5727,6815,0,83087,0,0,0,0,0,0,0,0,845190,0,0,0,0,0,0,845190,845190,0,0,0,37049
668,2019,1105,Northern Illinois University,IL,0,32459,3804,10518,3538,886,0,9688,39508,18332,4253,0,0,0,0,0,0,0,0,0,0,0,0,3136847,0,0,0,0,0,3136847,3136847,0,0,0,18965
669,2019,1106,Northwestern University,IL,0,209824,5505,166284,448487,3661,3337,7944,133973,12361,18625,16390,162990,548971,0,2346589,13200000,9002958,13727433,0,0,0,11302975,0,387000,9157181,13517895,0,0,59124136,59124136,0,50982852,50982852,776458
670,2019,1107,Southern Illinois University Carbondale,IL,129191,69502,102,39408,42024,89,4536,6458,22105,10432,4418,3710,0,38229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49636
671,2019,1108,Southern Illinois University Edwardsville,IL,5166,38000,0,14225,5646,2310,1933,657,9954,0,6026,932,1134,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,600000,600000,0,0,0,16914
672,2019,1109,University of Chicago,IL,0,618637,13759,70027,364039,5224,0,32623,174889,38980,14051,19229,2034,364039,0,0,476571,24026541,19500000,0,0,4110595,2409821,0,0,0,19500000,0,0,50523528,50523528,0,3675446,3675446,412791
673,2019,1110,University of Illinois at Urbana-Champaign,IL,815026,348517,158273,635253,159813,4990,317621,19969,210111,71266,23937,498,314911,1749,301824,2582154,0,13721577,1824943,0,8603503,0,3694629,0,294054,4338134,1578428,0,1139000,34221818,35360818,131545,44697636,44829181,609984
674,2019,1111,University of Illinois at Chicago,IL,0,341461,15607,92779,425109,3129,608,7056,90544,11753,17783,120631,56162,371425,0,1254079,0,0,14963057,0,0,0,0,0,0,0,11958560,0,0,16217136,16217136,0,9695449,9695449,343254
675,2019,1112,Western Illinois University,IL,4100,46240,3000,14736,3900,0,0,5200,32000,4000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414
676,2019,1113,Ball State University,IN,8893,24365,4934,0,13773,0,2911,7398,21936,4808,10912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17937667,0,17937667,6412
677,2019,1116,University of Notre Dame,IN,0,111484,1863,220637,27774,25069,0,6728,194527,14884,16460,8499,0,0,0,0,0,3903041,0,0,0,0,9077814,0,0,0,0,0,0,12980855,12980855,0,1385400,1385400,190469
678,2019,1119,Iowa State University,IA,976785,191099,3874,167866,9789,1946,7690,2396,90199,3977,4724,0,50272,0,343390,0,0,0,0,0,0,0,253640,0,0,0,0,0,0,597030,597030,0,0,0,343890
679,2019,1120,University of Northern Iowa,IA,0,34574,1233,5913,879,0,0,3551,17628,5887,2368,5379,11897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946
680,2019,1121,University of Iowa,IA,0,210965,3712,120252,227783,653,0,2616,80997,19035,3232,39712,947,304950,0,1962481,0,770879,22974958,0,0,0,2146895,440544,0,0,10535000,0,355432,27940325,28295757,0,9053718,9053718,484253
681,2019,1122,Pittsburg State University,KS,1079,25917,0,2882,0,0,0,0,6337,5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253
682,2019,1123,Kansas State University,KS,225373,241459,18846,312056,95712,12755,88785,13484,152572,21819,35007,0,0,0,0,0,0,0,7955000,0,0,0,0,0,0,0,0,0,7955000,0,7955000,0,0,0,201866
683,2019,1124,Wichita State University,KS,0,15286,0,774112,6167,0,0,7977,26264,7492,6193,0,2155,0,0,0,0,1485545,0,0,0,0,0,0,0,0,0,433824,1051721,0,1485545,0,0,0,66916
684,2019,1126,Kentucky State University,KY,20897,1366,1922,0,0,0,0,0,0,0,238,0,0,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,6500000,0,0,0,9125
685,2019,1127,Murray State University,KY,46255,18520,10550,24000,19359,2400,16000,4600,12300,3192,8439,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860
686,2019,1128,University of Louisville,KY,304,74487,0,94187,332315,0,0,0,46790,16601,5761,10355,907,397085,0,396829,0,0,564008,0,0,0,0,0,0,0,960837,0,0,960837,960837,0,0,0,168433
687,2019,1129,Western Kentucky University,KY,4867,15166,12231,26924,4440,7021,0,9999,38849,4060,0,0,0,0,0,0,0,0,0,0,0,0,4500000,1500000,0,0,0,0,6000000,0,6000000,0,0,0,8003
688,2019,1132,Louisiana Tech University,LA,12620,16129,11377,127020,11372,3601,1400,0,35879,3865,9174,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18089
689,2019,1133,"Louisiana State University, Baton Rouge",LA,502828,125607,4511,214575,102811,4042,38984,161796,153907,11939,22025,0,31724,0,0,0,0,0,3071761,0,482942,0,387094,0,0,0,0,296700,0,3645097,3941797,0,0,0,278075
690,2019,1134,Louisiana State University Health Sciences Center - New Orleans,LA,0,160576,0,0,59722,0,0,0,0,0,0,0,0,174133,0,259000,0,0,444000,0,0,0,0,0,0,0,703000,0,0,703000,703000,0,0,42340000,38989
691,2019,1135,University of New Orleans,LA,0,22017,3288,10094,0,620,0,13728,46679,2817,12141,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,300000,0,300000,0,0,0,12148
692,2019,1136,University of Louisiana at Monroe,LA,0,22329,345,0,37948,0,0,0,540,0,8900,0,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123
693,2019,1137,"Southern University and A&M College, Baton Rouge",LA,18000,20000,22794,65000,2476,6100,52000,0,26000,2082,15322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532
694,2019,1138,Tulane University,LA,0,142714,3709,45043,318909,15506,5992,38325,65471,22187,68414,0,454975,429177,0,0,0,0,2691493,0,0,284751,253714,0,0,2954900,2691493,0,0,6184858,6184858,0,5987970,5987970,179813
695,2019,1139,University of Louisiana at Lafayette,LA,56962,537872,60436,49033,18304,3756,48492,5910,11278,1724,13715,0,15544,0,499581,1673746,0,865325,0,0,0,0,363856,0,447802,0,0,0,0,3850310,3850310,0,0,0,102812
696,2019,1140,Xavier University of Louisiana,LA,0,11056,1866,0,35578,500,0,0,13076,1000,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11586
697,2019,1142,Bowdoin College,ME,0,14536,2228,0,0,865,1109,11175,12793,3503,5174,0,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194600,4194600,2506
698,2019,1144,University of Maine,ME,301973,60127,17270,214017,649,134,31197,26186,15099,13222,6037,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105810
699,2019,1146,The Johns Hopkins University and Applied Physics Laboratory,MD,0,639307,201863,869051,636159,14230,0,19638,376704,51050,37089,19421,133153,1158114,0,10438062,0,0,0,0,0,0,0,0,0,0,10438062,0,0,10438062,10438062,0,225400000,225400000,2656152
700,2019,1148,Morgan State University,MD,1765,48582,3356,59100,4215,2977,2650,22000,35455,6651,42675,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12727
701,2019,1152,University of Maryland Baltimore County,MD,0,48778,35722,67922,13989,6657,5903,15063,61320,21138,24117,0,47296,0,0,0,300000,0,0,0,0,666100,0,0,0,0,0,0,0,966100,966100,0,0,0,70358
702,2019,1154,Amherst College,MA,0,29000,2730,0,0,2140,4400,4400,27000,4220,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546
703,2019,1155,Boston College,MA,0,42897,210,0,3211,572,0,17921,56370,18571,27276,0,0,0,0,288226,0,0,0,0,0,541040,1007336,0,0,0,0,0,0,1836602,1836602,0,0,0,42801
704,2019,1156,Boston University,MA,0,524450,6816,169528,197756,2482,0,17245,99350,16830,20093,1460,0,328497,0,14770745,0,8957930,3399000,0,0,0,1178440,0,0,0,4210000,0,0,28306115,28306115,0,0,0,435864
705,2019,1157,Brandeis University,MA,0,116515,6166,0,0,6107,0,0,55520,13864,56032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56750
706,2019,1158,Clark University,MA,0,17000,0,0,0,2000,0,0,16000,9000,10000,0,0,0,0,0,0,0,0,0,0,0,803000,0,0,0,0,0,0,803000,803000,0,0,0,7650
707,2019,1159,Harvard University,MA,31686,1172951,24902,126672,64734,65842,0,98432,399344,60427,295667,0,75678,473682,958419,174243092,0,3722799,4618969,4704890,0,4830088,20162216,948600,16209338,0,136400000,0,2500000,227898411,230398411,0,0,0,1066612
708,2019,1160,University of Massachusetts Lowell,MA,0,8909,11848,151787,31643,0,0,9030,93735,2994,4336,0,0,0,0,1700250,3100000,12975000,1300000,0,0,1200000,5790000,0,0,0,0,0,11700000,14365250,26065250,0,0,0,65060
709,2019,1162,Massachusetts Institute of Technology,MA,0,263000,115700,657600,0,9700,0,50500,510300,0,33600,0,190900,0,0,750000,875000,35200000,0,0,0,0,12500000,0,1400000,9400000,0,0,0,60125000,60125000,0,0,0,893508
710,2019,1163,Mount Holyoke College,MA,0,11423,1653,0,0,1030,400,4780,12699,11237,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601
711,2019,1164,Northeastern University,MA,0,28783,27216,138200,64425,2233,0,15855,73440,24329,9230,988,10963,0,0,5891882,6306079,20278554,1141311,0,0,639398,4076994,473525,0,5843942,0,0,0,44651685,44651685,0,36000000,36000000,156546
712,2019,1165,Smith College,MA,0,38288,4208,7031,0,2650,1230,7434,16219,11163,2723,0,3643,0,0,430608,0,0,0,0,0,0,0,3875468,0,0,0,0,0,4306076,4306076,0,0,0,5360
713,2019,1166,University of Massachusetts Dartmouth,MA,0,11092,2460,25587,566,2115,0,21205,17932,3100,3547,0,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24536
714,2019,1167,Tufts University,MA,0,221887,5550,100583,319604,409,0,6123,43359,15600,575,5089,1833,166389,0,5431511,0,2580000,17663205,0,0,0,3109050,0,0,0,945000,0,0,28783766,28783766,0,0,0,197478
715,2019,1168,University of Massachusetts Amherst,MA,91338,122959,39848,189973,49152,2160,25259,19282,103821,53969,9422,0,0,0,4459796,13501942,2429352,4756434,1148211,323440,0,430776,2830803,11141303,316372,0,0,0,0,41338429,41338429,0,0,0,193495
716,2019,1169,University of Massachusetts Boston,MA,0,42859,3803,8755,7750,0,0,15028,23564,25276,31659,0,12865,0,0,687612,1223534,2877095,1555892,0,0,0,474746,0,0,0,0,0,3409439,3409440,6818879,0,0,0,33865
717,2019,1170,Wellesley College,MA,0,32561,6495,1530,0,961,420,6255,12951,4018,494,0,170,0,0,33706903,11734273,2764194,0,0,487799,10787582,16005492,264473,0,0,0,0,0,75750716,75750716,0,0,0,4896
719,2019,1172,Woods Hole Oceanographic Institution,MA,0,60000,6800,79000,0,5000,0,108000,50000,0,2000,0,0,0,0,1375000,700000,2050000,0,260000,0,2350000,728000,0,0,0,0,0,0,7463000,7463000,0,0,0,204400
720,2019,1173,Worcester Polytechnic Institute,MA,0,19790,8504,80411,1259,6895,0,0,13991,510,1835,250,0,0,0,0,0,4263000,857500,0,0,0,857500,0,0,0,0,0,0,5978000,5978000,0,0,0,31477
721,2019,1174,Calvin University,MI,0,9245,5236,13067,754,428,300,2164,8805,2278,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793
722,2019,1175,Central Michigan University,MI,13984,117795,4893,28944,36488,9038,4584,8614,31785,26218,13183,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13406
723,2019,1176,Eastern Michigan University,MI,576,9554,2394,8390,4325,1485,0,7289,12944,1265,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780000,5780000,3637
724,2019,1178,Grand Valley State University,MI,0,19307,2380,45688,19446,0,24667,2507,6055,5512,4366,0,0,0,0,0,0,950000,0,0,0,0,0,0,0,0,0,0,0,950000,950000,523000,752600,1275600,6729
