,YEAR,INST_ID,INST_NAME,INST_STATE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_NR,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_CLIN_TRIAL,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_NR,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND
182,2019,1218,Stevens Institute of Technology,NJ,31565,500,7517,4115,37190,965,0,238,20179,13067,0,0,0,450,0,0,1855000,0,605000,372000,0,368000,761000,0,0,0,0,0,0,0,3961000,3961000,0,0,14060554,14060554
183,2019,1220,New Mexico Institute of Mining and Technology,NM,21260,0,4041,3719,25393,0,196,0,25359,26725,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2019,1221,"University of New Mexico, All Campuses",NM,245400,0,129725,14282,112471,169192,1658,5299,17928,51216,12041,29384,160065,282,226670,0,4290000,1500000,0,0,0,0,0,0,0,0,485486,0,0,0,6275486,6275486,0,15483791,20525025,36008816
185,2019,1223,City University of New York Brooklyn College,NY,6054,0,37818,1825,0,4122,0,0,10925,30421,17600,3230,479,0,0,0,38000000,0,0,3000000,0,0,1000000,0,0,0,0,0,0,42000000,0,42000000,0,0,0,0
186,2019,1224,City University of New York The City College,NY,53132,0,212808,22576,203314,64411,18098,10000,51521,189760,26702,56403,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2019,1226,City University of New York Queens College,NY,15969,800,20634,2984,0,9600,5192,3600,3600,30413,30024,16900,0,0,0,500000,0,0,0,0,0,0,0,500000,395000,0,0,0,395000,1000000,0,1395000,0,0,0,0
189,2019,1227,Clarkson University,NY,15780,0,15174,1217,92304,1317,1367,2004,0,30711,1539,0,0,2496,0,0,0,0,767037,0,0,0,0,0,0,0,0,0,0,0,767037,767037,0,0,0,0
190,2019,1228,Columbia University in the City of New York,NY,908771,0,537139,64152,198931,513113,30406,81306,151193,299545,74648,55891,28208,0,746971,0,43948000,0,4553000,108742000,0,0,0,7250000,2310000,0,0,746971,0,0,166803000,166803000,0,0,0,0
191,2019,1229,Barnard College,NY,2938,0,8650,0,0,0,0,1394,0,1110,6046,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2019,1230,Fordham University,NY,7336,0,27442,4500,2000,0,1866,21222,0,12995,6245,6892,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0
193,2019,1233,The New School,NY,8112,0,2586,570,0,0,0,0,0,0,6831,11822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2019,1234,New York Medical College,NY,8141,0,113123,0,0,14585,0,0,0,0,0,0,1312,0,123209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2019,1235,New York University,NY,801961,0,728575,0,73582,20831,2092,0,0,57419,16377,13500,18341,0,632355,0,116636759,0,33101635,0,0,0,0,1678893,366000,0,0,31025000,0,8000000,143783287,151783287,0,0,0,0
196,2019,1237,Rensselaer Polytechnic Institute,NY,94221,0,3696,4247,200524,0,3201,0,8021,14306,4343,6566,0,6916,0,0,1232960,348598,3160297,0,0,0,0,622286,0,1411646,0,0,0,0,6775787,6775787,0,0,0,0
197,2019,1238,Rochester Institute of Technology,NY,43679,185,6365,23483,125238,2558,4932,235,235,45743,0,2210,0,18144,0,0,1510214,0,0,0,0,0,0,0,0,0,0,0,0,0,1510214,1510214,0,2500000,4500000,7000000
198,2019,1239,Rockefeller University,NY,353142,0,514541,0,0,35156,0,0,0,14959,0,0,26157,0,0,0,14063300,0,0,2050800,0,0,0,0,0,0,0,0,0,0,16114100,16114100,0,0,0,0
199,2019,1240,St. John's University,NY,2635,0,14500,0,0,40800,0,0,0,12500,4975,130,0,0,0,0,0,0,0,340000,0,0,0,0,0,0,0,0,0,0,340000,340000,0,0,0,0
200,2019,1241,State University of New York University at Albany,NY,151303,0,31858,6356,810,7984,305,0,32301,27772,11640,61730,0,14461,0,0,1456309,0,3847894,0,0,0,0,395625,0,1160212,0,0,2263813,2332414,2263813,6860040,6202757,31577670,18608270,56388697
201,2019,1242,State University of New York University at Binghamton,NY,105017,0,21849,15268,93316,5344,635,482,5542,36134,27905,13746,0,21704,0,0,0,2339231,4678462,798089,0,0,0,0,0,0,0,0,0,7815782,0,7815782,0,0,0,0
202,2019,1243,State University of New York Downstate Health Sciences University,NY,34661,0,163078,0,0,153782,0,0,0,0,0,0,0,0,316860,0,2500000,0,0,17500000,0,0,0,0,0,0,0,17500000,0,20000000,0,20000000,0,0,0,0
203,2019,1244,State University of New York Upstate Medical University,NY,36674,0,273360,0,0,8516,0,0,0,0,0,0,8516,0,281876,0,1091000,0,0,0,0,0,0,0,0,0,0,1091000,0,1091000,0,1091000,0,0,0,0
204,2019,1246,State University of New York College at Buffalo,NY,1905,0,2893,326,0,389,0,0,9784,4598,4188,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986042,0,3986042
205,2019,1249,State University of New York College of Environmental Science and Forestry,NY,26559,7535,3394,0,36162,0,0,4367,0,41661,0,0,0,0,0,0,1077562,0,0,0,0,0,0,0,0,0,0,0,350000,727562,0,1077562,0,0,0,0
207,2019,1251,Union College,NY,1297,0,15585,2716,41234,0,2562,3687,10217,28652,6251,5283,0,4258,0,0,3431691,1316864,2138618,0,0,0,0,7418934,731734,0,0,0,0,0,15037841,15037841,0,0,0,0
208,2019,1252,University of Rochester,NY,369072,0,278248,7477,40216,217343,190,0,11542,212905,38916,1617,23119,0,467596,0,0,0,5758931,0,0,0,0,1586000,345000,0,0,0,0,0,7689931,7689931,0,0,0,0
209,2019,1253,Yeshiva University,NY,3302,0,4725,200,0,500,0,0,0,7300,3550,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2019,1254,North Carolina Agricultural and Technical State University,NC,34714,54590,9607,2857,82540,54100,30168,45672,0,4976,0,0,0,0,0,0,0,0,804000,0,0,0,0,0,0,0,0,0,804000,0,0,804000,21631892,0,0,21631892
211,2019,1255,University of North Carolina at Asheville,NC,2641,1222,6109,308,508,1092,831,7131,329,9752,1483,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2019,1257,Duke University,NC,1153947,0,339086,7513,97745,490319,2820,14689,8195,62635,10527,13897,151676,0,616681,0,18394644,0,510122,1690744,0,0,0,1224117,0,0,0,18326122,0,0,21819627,21819627,0,0,77800000,77800000
213,2019,1258,East Carolina University,NC,36066,0,89836,2800,3285,118739,0,0,18546,29036,5782,11995,3552,0,176357,0,377570,0,0,4532915,0,0,0,0,0,0,0,4910485,0,4910485,0,4910485,0,0,0,0
214,2019,1261,North Carolina Central University,NC,11299,0,0,0,0,0,0,0,0,0,0,0,0,218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2019,1263,North Carolina State University,NC,497851,995132,360930,33200,636646,165025,63521,37593,60494,159967,13427,28237,17702,21260,0,4029832,2106395,0,2153379,2500000,0,0,0,4109177,0,0,0,0,0,3662620,11236163,14898783,0,25952078,22245383,48197461
216,2019,1264,University of North Carolina at Chapel Hill,NC,1094063,0,367649,25436,54473,677640,7169,0,37792,150013,26621,44631,18362,0,692265,0,2129479,0,0,14081989,0,0,433701,0,0,0,0,12103843,0,0,16645169,16645169,0,0,0,0
217,2019,1265,University of North Carolina at Charlotte,NC,34870,0,37600,22729,126966,18633,4210,0,15277,51376,14460,14146,0,0,0,0,267428,0,0,0,0,0,0,292909,0,0,0,0,0,560337,0,560337,0,0,0,0
218,2019,1266,University of North Carolina at Greensboro,NC,14374,0,30834,3340,0,25698,1390,0,0,25017,15173,36347,1304,30215,0,0,770501,0,0,0,0,0,0,0,0,0,0,0,0,770501,0,770501,0,0,10800000,10800000
219,2019,1267,Wake Forest University,NC,190991,3000,1201466,1867,24878,942559,6855,146,0,41694,18984,6689,97173,0,923171,0,1570734,0,300000,1772000,0,0,0,9900000,0,0,0,3342734,0,0,13542734,13542734,0,0,0,0
220,2019,1268,University of North Carolina at Wilmington,NC,15058,0,7716,2025,0,960,93,240,69184,1580,21281,3603,0,0,0,0,10631820,0,0,0,0,0,449225,0,0,0,0,0,5540522,5540523,0,11081045,1473058,1473059,0,2946117
221,2019,1270,Case Western Reserve University,OH,430379,0,236736,0,106398,156264,705,0,5020,41273,4815,966,0,31952,375252,0,749670,0,668515,0,0,0,0,1088920,0,0,0,749670,0,0,2507105,2507105,0,0,0,0
222,2019,1272,Cleveland State University,OH,77203,0,28114,340,47193,6678,0,0,0,33626,5296,10781,0,0,0,0,814838,0,0,0,0,0,0,0,0,0,0,0,0,814838,0,814838,0,4952527,4605479,9558006
223,2019,1273,University of Dayton,OH,143636,0,5064,51,364945,0,36,0,1771,3266,105,20,0,0,0,0,0,0,8319000,0,0,0,0,0,0,0,0,0,4180000,0,4139000,8319000,0,0,0,0
224,2019,1274,University of Toledo,OH,48184,7721,138284,0,96500,101980,3964,33821,15116,74894,17725,11568,15968,0,126652,0,2445000,0,915500,0,0,0,0,485000,0,0,0,2445000,0,3600500,245000,3845500,0,0,0,0
225,2019,1276,Youngstown State University,OH,4435,0,24843,5000,25000,5000,1000,1000,2500,30000,5000,1000,0,0,0,0,2000000,1500000,1500000,1000000,0,500000,0,500000,0,0,0,0,0,6000000,1000000,7000000,0,0,0,0
226,2019,1277,Langston University,OK,10725,32720,6500,495,1741,27000,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2019,1278,University of Tulsa,OK,19797,1500,14750,15000,70000,3250,2500,200,6400,8000,16351,7690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2019,1279,Oregon State University,OR,266684,186779,172066,27166,201200,70972,3492,73614,112766,44618,266,10105,0,0,0,0,0,0,3000000,300000,0,0,800000,0,0,0,0,0,0,3000000,1100000,4100000,0,7000000,13000000,20000000
229,2019,1280,Portland State University,OR,36526,0,67181,7291,54735,2641,290,13075,2558,48557,1016,23198,0,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22890725,22890725
230,2019,1281,Reed College,OR,2607,0,17727,0,0,0,0,0,0,19279,6940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2019,1282,University of Oregon,OR,83132,0,153039,11793,0,4516,450,4204,41699,115270,50873,26135,8954,5667,0,0,3963906,0,0,0,0,0,0,0,536383,2272765,0,0,0,963095,5809959,6773054,0,55000000,170000000,225000000
232,2019,1284,Bryn Mawr College,PA,5708,0,10500,1855,0,0,1932,0,13135,12884,5180,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2019,1285,Bucknell University,PA,4639,0,21709,3237,30763,0,280,880,7160,20410,11650,0,0,0,0,0,0,0,954000,0,0,0,0,0,1400000,0,0,0,0,0,2354000,2354000,0,0,7513074,7513074
234,2019,1286,Carnegie Mellon University,PA,318218,0,59581,120384,309003,0,4399,0,0,49635,27458,7633,0,9714,0,0,3969000,0,4658001,0,0,0,0,0,2852084,0,0,0,0,0,11479085,11479085,0,0,22208998,22208998
235,2019,1288,Drexel University,PA,148107,0,160394,5867,134136,57994,6474,12754,0,28033,12246,534,5695,5904,150339,0,0,1417047,15486122,0,0,0,0,375000,0,0,0,0,0,0,17278169,17278169,0,0,0,0
236,2019,1289,Duquesne University,PA,14121,0,76262,5000,9262,133664,5000,0,0,100000,7430,50000,0,0,0,0,305000,0,0,0,0,0,0,686000,0,0,0,0,0,0,991000,991000,0,0,0,0
237,2019,1291,Haverford College,PA,2630,0,8636,4140,0,0,3013,0,2300,17726,5651,0,0,0,0,0,0,345000,0,0,0,0,0,0,0,0,0,0,0,0,345000,345000,0,0,0,0
238,2019,1292,Thomas Jefferson University,PA,148573,0,272941,0,0,5393,0,0,0,0,0,6231,14667,0,235681,0,37245000,0,0,0,0,0,0,0,0,0,0,37245000,0,0,37245000,37245000,0,0,0,0
239,2019,1294,Lehigh University,PA,35849,0,27692,0,134410,0,0,0,12985,33918,10216,1192,0,0,0,0,368000,0,970000,0,0,0,0,619000,15000000,0,0,0,0,0,16957000,16957000,0,0,48000000,48000000
240,2019,1296,West Chester University of Pennsylvania,PA,3247,783,4868,0,0,2912,0,0,0,8796,7417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000,19000000
241,2019,1298,Swarthmore College,PA,2690,0,13408,2186,5557,0,1290,0,0,16572,3404,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2019,1299,Temple University,PA,253548,0,100926,5119,36462,171896,152,0,8127,76226,34360,13632,122201,0,166775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2019,1300,University of Pennsylvania,PA,1304291,249,668090,21678,137258,754928,5516,8343,82604,38667,27456,109296,119551,7027,1201303,0,88692255,0,20420813,8371429,0,0,0,16475449,267329,50238303,0,65190850,0,0,184465578,184465578,0,0,0,0
244,2019,1301,Villanova University,PA,16376,0,19160,1626,42843,1849,960,3064,1739,16895,6433,3020,0,2805,0,0,1228863,0,0,0,0,0,0,289556,0,1279000,0,0,0,0,2797419,2797419,0,0,0,0
245,2019,1302,Brown University,RI,233689,0,126523,11827,74733,44941,19703,2449,11443,35305,21154,5556,10000,0,171464,0,2612009,850000,4816316,397750,0,0,735501,2217790,0,0,0,3009759,0,0,11629366,11629366,0,0,0,0
246,2019,1303,University of Rhode Island,RI,98271,20997,48897,1014,25772,23778,114,35800,86404,14249,990,5837,0,8461,0,0,0,0,0,6161546,0,0,0,0,0,0,0,0,0,5338889,822657,6161546,0,0,0,0
247,2019,1304,Benedict College,SC,1934,0,3000,1800,3000,0,1000,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2019,1306,Clemson University,SC,160361,145983,115046,16306,249650,6041,9748,18625,32973,67795,9548,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2019,1307,College of Charleston,SC,5450,0,12085,2147,0,1427,0,623,5896,13099,9710,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2019,1308,Furman University,SC,2015,0,15062,0,0,3200,450,0,7497,35837,5169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2019,1309,Medical University of South Carolina,SC,282253,0,373343,0,20156,312859,0,0,0,0,0,0,21359,0,665137,0,0,0,0,4117799,0,0,0,0,0,0,0,4117799,0,0,4117799,4117799,0,0,0,0
252,2019,1310,South Carolina State University,SC,14021,0,6399,6000,17600,0,500,560,1500,4500,770,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2019,1311,South Dakota School of Mines and Technology,SD,15092,0,2985,2221,60422,0,0,0,5423,12469,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,300000,0,300000,0,0,0,0
254,2019,1312,South Dakota State University,SD,63287,223527,66153,635,31973,48121,0,7215,6107,26811,0,0,0,0,0,6188630,0,0,0,0,0,0,0,0,0,0,0,0,0,621000,5567630,6188630,0,0,0,0
255,2019,1313,The University of South Dakota,SD,27168,0,47060,0,7201,0,0,0,6960,13156,5826,3562,0,0,38192,0,306600,0,0,0,0,0,280000,350000,0,0,0,305000,0,936600,0,936600,0,0,0,0
256,2019,1314,East Tennessee State University,TN,13694,2710,107670,0,5485,26850,13193,5429,3987,11976,3322,4422,2500,0,84647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2019,1315,Fisk University,TN,2781,0,2900,0,0,0,0,0,0,8230,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2019,1316,Meharry Medical College,TN,16980,0,182826,0,0,74725,0,0,0,0,0,0,2000,0,254451,0,500000,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,500000,0,0,0,0
259,2019,1317,The University of Memphis,TN,50819,0,38941,34918,46447,62059,12048,0,29112,53401,47943,38583,0,7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2019,1318,Tennessee State University,TN,16355,126612,24000,0,3167,0,0,0,0,5759,0,0,0,0,0,1330000,0,0,0,0,0,0,0,0,0,0,0,0,780000,550000,0,1330000,10500000,0,0,10500000
261,2019,1319,Tennessee Technological University,TN,12227,3209,6187,3693,57869,122,2520,6996,1934,13896,1152,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22076879,0,22076879
262,2019,1320,University of Tennessee at Chattanooga,TN,5834,0,15636,22528,34333,8856,0,0,0,5240,2758,1447,0,0,0,0,9110000,0,0,0,0,0,0,0,1000000,1000000,0,0,0,7450000,3660000,11110000,0,0,0,0
263,2019,1322,Vanderbilt University,TN,702128,0,398955,0,117926,477038,601,0,0,36648,22209,2231,35817,0,590820,0,0,0,2456761,0,322000,0,0,863000,0,0,0,3641761,0,0,3641761,3641761,0,0,0,0
264,2019,1323,Baylor University,TX,25289,0,61060,9628,60831,9370,10483,19644,28007,83090,15763,18474,9370,0,0,0,845000,0,1827000,0,0,451000,0,336000,472000,0,0,0,0,0,3931000,3931000,0,0,0,0
265,2019,1324,Lamar University,TX,3316,0,40000,30000,65000,15000,5000,10000,9000,5000,6000,5000,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,0,45000000
266,2019,1325,"University of North Texas, Denton",TX,37731,0,72665,17227,55034,5169,514,1733,0,41039,5501,2273,0,0,0,0,6924879,0,3143221,0,0,0,0,0,0,0,0,0,0,82000,9986100,10068100,0,0,5294000,5294000
267,2019,1327,Rice University,TX,157352,0,37884,6595,162021,0,6012,0,11192,83826,5758,3537,0,22530,0,0,13815508,0,6016289,0,0,0,514412,591703,0,0,412204,0,0,0,21350116,21350116,0,0,0,0
268,2019,1328,Sam Houston State University,TX,5622,1774,29742,4066,3854,0,1045,10913,2003,8246,4526,16099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731000,0,3731000
269,2019,1329,Southern Methodist University,TX,21505,0,23969,12377,43205,5885,4085,0,21619,24970,9410,14059,0,0,0,0,0,0,2437271,0,0,0,0,0,0,648849,0,0,0,0,3086120,3086120,0,0,11761782,11761782
270,2019,1330,Texas State University,TX,29444,3971,38147,5222,32803,19462,1469,19533,3626,40411,4188,55999,0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,3600000,0,3600000,0,0,0,0
271,2019,1331,Stephen F. Austin State University,TX,2599,40000,10000,20000,20000,10000,3000,0,10000,30000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2019,1332,Prairie View A & M University,TX,14766,188400,4100,700,25000,15000,900,1250,0,16700,1400,0,0,0,0,250000,0,0,300000,0,0,0,0,487000,0,0,0,0,1037000,0,0,1037000,4195416,0,0,4195416
273,2019,1333,Tarleton State University,TX,11960,11492,6319,0,13532,813,0,0,1546,3092,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,10000000
274,2019,1334,"Texas A&M University, College Station and Health Science Center",TX,882191,647344,643022,20560,891551,305581,30125,30937,43731,324265,62980,73146,28826,27927,344465,10583484,0,0,3475428,1768341,0,0,364143,5250231,1279077,0,0,0,0,0,22720704,22720704,0,0,17752048,17752048
275,2019,1335,Texas Christian University,TX,3279,3000,14000,3000,12000,10000,2500,4500,14000,28000,14500,2000,2000,0,250,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,250000,250000,0,0,0,0
276,2019,1337,Texas A&M University Kingsville,TX,18443,22237,15716,0,15180,0,0,283,2671,10665,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2019,1338,Texas Southern University,TX,2637,5465,1379,1064,6380,7414,1547,19015,556,5026,1096,10508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2019,1339,Texas Tech University,TX,139500,136490,115665,3364,264696,0,3975,18393,44584,81988,12696,8559,0,28624,0,0,0,883188,2951277,0,0,0,0,1155462,381197,0,0,0,0,2160976,3210148,5371124,0,2383898,4816102,7200000
279,2019,1340,Texas Woman's University,TX,3265,0,15911,433,0,37862,474,0,0,5654,1884,737,35213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000000,54000000
280,2019,1341,University of Houston,TX,158543,800,134110,14956,204352,100119,4153,0,26875,197703,29052,3776,10412,0,8226,0,2373000,0,13905300,0,0,0,2495000,700000,0,0,0,0,0,10216000,9257300,19473300,0,0,3732850,3732850
281,2019,1342,University of Texas at Arlington,TX,87257,0,85055,37136,216278,49515,6272,0,17503,125878,16864,2148,597,0,0,0,0,0,282000,0,0,0,0,0,0,0,0,0,0,282000,0,282000,0,0,0,0
282,2019,1343,University of Texas M. D. Anderson Cancer Center,TX,929710,0,1341189,0,0,0,0,0,0,0,0,0,277661,0,0,0,17056500,0,0,0,0,0,0,0,0,0,0,0,0,2374400,14682100,17056500,0,0,0,0
283,2019,1344,University of Texas at Austin,TX,617567,0,197893,36456,443632,48143,3408,0,37775,178084,33177,20046,0,405770,8642,0,13656592,21215375,19166985,29923737,0,0,4492793,11356712,2195000,422435,33576338,28227156,0,0,136005967,136005967,0,0,96010573,96010573
284,2019,1345,University of Texas Health Science Center at San Antonio,TX,201630,0,297474,0,0,292595,0,0,0,0,0,0,7966,0,522700,0,0,0,0,8200000,0,0,0,0,0,0,0,2700000,0,0,8200000,8200000,0,0,51700000,51700000
285,2019,1346,University of Texas Southwestern Medical Center,TX,474260,0,665427,0,0,567744,0,0,0,0,965,0,16011,0,1233171,0,14752305,0,0,9834870,0,0,0,0,0,0,0,24587175,0,0,24587175,24587175,0,22690200,193232200,215922400
286,2019,1347,University of Texas at El Paso,TX,80824,0,81351,11736,91477,12969,2772,7549,19947,40666,17687,4474,0,2867,0,0,0,0,345000,0,0,0,0,0,0,0,0,0,0,0,345000,345000,0,0,0,0
288,2019,1350,University of Utah,UT,534208,0,441414,56259,250946,645840,1637,0,88745,185343,27393,33650,7739,1826,457961,0,3405948,0,4268876,42502592,0,0,0,11757146,2674522,0,0,0,0,21891836,42717248,64609084,0,0,3385047,3385047
289,2019,1351,Utah State University,UT,215994,289572,62677,2281,336896,8500,365,52425,3067,8749,2581,1598,0,0,0,0,0,0,0,0,0,26000000,0,0,0,0,0,0,0,26000000,0,26000000,0,0,32000000,32000000
290,2019,1352,Middlebury College,VT,1822,0,24036,1713,0,0,375,2660,9553,16921,10961,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556747,556747
291,2019,1353,University of Vermont,VT,129798,19725,102794,1240,14833,78515,85,12064,967,11585,7322,1587,10127,21579,149998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2019,1354,Hampton University,VA,13669,0,1516,0,2500,1986,0,1250,3111,4465,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,0,0,500000,0,0,0,0
293,2019,1356,James Madison University,VA,3859,0,27352,1209,4425,15249,2600,0,11024,44006,9635,248,0,9114,0,0,0,0,500000,0,0,0,315000,0,0,0,350000,0,0,0,1165000,1165000,0,0,0,0
294,2019,1357,Old Dominion University,VA,51747,4101,43053,9725,95724,29184,0,832,42598,35945,13598,2349,673,10200,0,0,0,0,828212,1259179,0,0,0,0,0,0,0,0,0,0,2087391,2087391,0,15960000,0,15960000
295,2019,1358,Virginia Commonwealth University,VA,222757,0,236901,4423,82199,293233,0,2967,0,36800,21724,9549,28554,2024,363638,0,864450,1503284,0,3301439,0,0,0,328871,0,378540,0,3000000,0,0,6376584,6376584,0,51641000,49000000,100641000
296,2019,1359,University of Richmond,VA,2301,0,42917,3990,0,0,3639,0,0,47032,8466,10179,0,0,0,0,900000,0,0,0,0,0,0,1800000,0,0,0,0,0,0,2700000,2700000,0,0,0,0
297,2019,1361,George Mason University,VA,125416,0,101931,29234,33406,16231,1228,17632,16764,34610,23552,25520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2019,1362,Virginia Polytechnic Institute and State University,VA,520575,438157,212724,4740,493182,195610,730,72644,18259,58500,8184,670,850,52801,0,432752,1253310,880693,975545,349181,0,1899900,0,0,0,0,0,0,0,5139153,652228,5791381,0,41214575,42079478,83294053
299,2019,1363,Virginia State University,VA,8674,57030,3257,1201,4016,0,0,0,0,312,4202,0,0,0,0,0,687829,0,0,0,0,0,0,0,0,0,0,0,0,687829,0,687829,0,0,0,0
300,2019,1364,Norfolk State University,VA,6877,0,7100,8236,32354,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2019,1366,Central Washington University,WA,3050,0,8465,2121,906,1322,0,0,9668,7595,10360,7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427000,0,427000
302,2019,1367,Eastern Washington University,WA,2506,0,23340,7864,14689,6200,2200,2800,5391,15727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2019,1369,Washington State University,WA,314688,957709,379571,21482,256163,393631,6127,21878,25453,133085,29238,34319,23241,0,47760,782263,516532,0,0,1134654,0,0,0,0,0,0,0,0,176734,1534360,722355,2433449,0,47484265,3926294,51410559
304,2019,1370,Western Washington University,WA,10912,0,25890,6541,10709,8376,1731,9049,18527,29792,11072,4909,0,218,0,0,1175000,0,0,0,0,0,0,653785,0,0,0,0,0,1828785,0,1828785,0,0,0,0
305,2019,1371,Marshall University,WV,18043,21734,81856,1150,10470,40159,3914,0,8512,35346,2352,7403,0,16653,41289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560000,1560000
306,2019,1372,West Virginia State University,WV,6535,21029,8601,2783,1617,0,2783,4500,725,1452,0,4102,0,0,0,3373640,674728,0,0,0,0,449818,0,0,0,0,0,0,4048367,449819,0,4498186,0,0,0,0
307,2019,1373,West Virginia University,WV,176082,231314,77052,3415,97806,60728,549,44746,8600,46574,2945,10217,5203,15356,106591,271376,0,0,386712,23980384,0,0,0,778412,0,371811,0,7370404,0,0,25788695,25788695,0,0,0,0
308,2019,1374,Marquette University,WI,24623,756,33982,562,32068,17911,7316,0,0,26562,6818,3822,6490,10862,0,0,7310237,0,0,959136,0,0,0,0,0,0,0,0,0,0,8269373,8269373,0,0,1000604,1000604
309,2019,1375,Milwaukee School of Engineering,WI,3232,0,716,14000,19465,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,8000000
