,YEAR,INST_ID,INST_NAME,INST_STATE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND
172,2007,1198,Missouri State University,MO,5188,10285,17849,0,2985,4379,0,2888,6436,4907,3862,0,0,0,0,0,0,0,0,0,12000000,0,0,0,0,12000000,0,0,12000000,0,0,0,0
173,2007,1199,University of Missouri,MO,215240,675746,242669,10859,99430,304385,5024,11352,99529,31870,68939,0,130509,0,0,0,8362744,0,0,0,0,0,0,0,0,0,0,8362744,8362744,500000,320000,8259506,9079506
174,2007,1200,Missouri University of Science and Technology,MO,37384,0,7630,4009,93502,0,1000,0,39903,649,1025,97540,0,0,0,0,913874,0,0,0,0,0,0,0,0,0,0,913874,913874,1188000,9000000,7213749,17401749
175,2007,1201,University of Missouri-Kansas City,MO,26016,0,68039,23158,30847,302495,3046,12865,57537,14055,2428,19910,123269,0,1072076,0,0,0,0,0,0,0,0,0,750000,0,353785,718291,1072076,0,0,0,0
176,2007,1202,University of Missouri-St. Louis,MO,11713,0,50000,80000,10000,40000,10000,0,20000,40000,30000,0,0,0,250000,5000000,0,0,0,0,0,0,0,0,0,1000000,1000000,3250000,5250000,10000000,10000000,18500000,38500000
177,2007,1203,Washington University in St. Louis,MO,547674,0,361571,14266,37846,608724,649,24079,56462,20530,7317,3256,928774,0,26933411,0,520500,9593072,0,530871,3744433,471750,0,0,36175714,0,0,41794037,41794037,0,0,0,0
178,2007,1204,Montana Tech of The University of Montana,MT,6372,0,4800,0,13146,0,0,900,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2007,1205,Montana State University-Bozeman,MT,112428,134000,187000,2000,47500,400,500,6500,55500,0,3700,0,0,0,2583357,0,0,0,0,0,0,0,0,0,0,700000,0,1883357,2583357,0,0,24000000,24000000
180,2007,1206,The University of Montana,MT,52903,58043,60465,1280,0,51738,6169,12708,34283,1097,4673,0,0,0,965150,0,0,0,0,0,0,0,0,0,0,0,965150,0,965150,0,0,0,0
181,2007,1207,Creighton University,NE,25615,0,71559,9078,0,347014,9077,1939,45317,15857,6985,0,194000,0,5802600,0,0,0,0,0,0,460000,0,0,1500000,537414,0,5725186,6262600,0,0,0,0
182,2007,1208,University of Nebraska-Omaha,NE,8623,0,18980,383,707,2899,58,1666,3244,9642,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2007,1209,University of Nebraska-Lincoln,NE,215850,1096980,235220,30526,213214,111788,15540,101505,220846,46719,3990,0,0,8093743,276750,2866900,1375783,0,0,302546,2423691,0,400548,0,0,3831464,2803436,9105061,15739961,0,0,7450452,7450452
